Export File Created with QBlade v0.96 64bit on 09.07.2020 at 17:00:05
_TSR4.5 solidity=0.10,_TSR4.5 solidity=0.10,_TSR4.5 solidity=0.14 6panel,_TSR4.5 solidity=0.14 6panel,
Azimuthal Position Blade 1 [deg],Angle of Attack (at section) Blade 1 [deg],Azimuthal Position Blade 1 [deg],Angle of Attack (at section) Blade 1 [deg],
2.70000e+02,-1.01615e+01,2.70000e+02,-1.14289e+01,
2.75000e+02,-9.99403e+00,2.75000e+02,-1.08020e+01,
2.80000e+02,-9.49068e+00,2.80000e+02,-1.04440e+01,
2.85000e+02,-9.31778e+00,2.85000e+02,-9.25909e+00,
2.90000e+02,-9.21753e+00,2.90000e+02,-7.22004e+00,
2.95000e+02,-9.37759e+00,2.95000e+02,-7.52899e+00,
3.00000e+02,-8.70050e+00,3.00000e+02,-8.23691e+00,
3.05000e+02,-7.30441e+00,3.05000e+02,-7.51112e+00,
3.10000e+02,-7.47668e+00,3.10000e+02,-5.59859e+00,
3.15000e+02,-7.57691e+00,3.15000e+02,-6.53981e+00,
3.20000e+02,-5.64966e+00,3.20000e+02,-6.47456e+00,
3.25000e+02,-5.35936e+00,3.25000e+02,-5.32750e+00,
3.30000e+02,-5.46547e+00,3.30000e+02,-4.62829e+00,
3.35000e+02,-5.25034e+00,3.35000e+02,-5.11721e+00,
3.40000e+02,-4.40958e+00,3.40000e+02,-4.60378e+00,
3.45000e+02,-4.25511e+00,3.45000e+02,-4.26944e+00,
3.50000e+02,-3.36385e+00,3.50000e+02,-3.87710e+00,
3.55000e+02,-2.87654e+00,3.55000e+02,-3.36613e+00,
0.00000e+00,-2.11749e+00,0.00000e+00,-2.73180e+00,
5.00000e+00,-1.31197e+00,5.00000e+00,-2.02251e+00,
1.00000e+01,-4.80305e-01,1.00000e+01,-1.21637e+00,
1.50000e+01,3.90847e-01,1.50000e+01,-4.08319e-01,
2.00000e+01,1.27246e+00,2.00000e+01,4.21627e-01,
2.50000e+01,2.04173e+00,2.50000e+01,1.26669e+00,
3.00000e+01,2.78601e+00,3.00000e+01,2.04655e+00,
3.50000e+01,3.51747e+00,3.50000e+01,2.77194e+00,
4.00000e+01,4.26537e+00,4.00000e+01,3.46368e+00,
4.50000e+01,5.02630e+00,4.50000e+01,4.15217e+00,
5.00000e+01,5.74839e+00,5.00000e+01,4.84635e+00,
5.50000e+01,6.41460e+00,5.50000e+01,5.51117e+00,
6.00000e+01,7.03758e+00,6.00000e+01,6.12185e+00,
6.50000e+01,7.60343e+00,6.50000e+01,6.67898e+00,
7.00000e+01,8.11525e+00,7.00000e+01,7.18037e+00,
7.50000e+01,8.56701e+00,7.50000e+01,7.62869e+00,
8.00000e+01,8.95442e+00,8.00000e+01,8.00699e+00,
8.50000e+01,9.26947e+00,8.50000e+01,8.31575e+00,
9.00000e+01,9.50984e+00,9.00000e+01,8.54474e+00,
9.50000e+01,9.66901e+00,9.50000e+01,8.69222e+00,
1.00000e+02,9.74084e+00,1.00000e+02,8.75318e+00,
1.05000e+02,9.72053e+00,1.05000e+02,8.72095e+00,
1.10000e+02,9.60280e+00,1.10000e+02,8.59156e+00,
1.15000e+02,9.38372e+00,1.15000e+02,8.35898e+00,
