Export File Created with QBlade v0.96 64bit on 03.07.2020 at 17:57:48
TSR4.5 solidity=0.10 UA VL ICS1.1 WRF0.45 MW3,TSR4.5 solidity=0.10 UA VL ICS1.1 WRF0.45 MW3,
Azimuthal Position Blade 1 [deg],Angle of Attack (at section) Blade 1 [deg],
1.00010e+01,-1.65358e+00,
1.50010e+01,-7.78360e-01,
2.00010e+01,-1.36301e-01,
2.50010e+01,9.01572e-01,
3.00010e+01,1.54223e+00,
3.50010e+01,2.34696e+00,
4.00010e+01,2.97849e+00,
4.50010e+01,3.86946e+00,
5.00010e+01,4.80330e+00,
5.50010e+01,5.51003e+00,
6.00010e+01,6.11040e+00,
6.50010e+01,6.63538e+00,
7.00010e+01,6.67997e+00,
7.50010e+01,7.18584e+00,
8.00010e+01,6.72822e+00,
8.50010e+01,8.47922e+00,
9.00010e+01,6.71895e+00,
9.50010e+01,9.40726e+00,
1.00001e+02,6.77724e+00,
1.05001e+02,9.83843e+00,
1.10001e+02,6.85110e+00,
1.15001e+02,9.19849e+00,
1.20001e+02,6.68841e+00,
1.25001e+02,8.42790e+00,
1.30001e+02,5.61718e+00,
1.35001e+02,6.19406e+00,
1.40001e+02,5.56685e+00,
1.45001e+02,3.22679e+00,
1.50001e+02,2.48674e+00,
1.55001e+02,1.31144e+00,
1.60001e+02,4.47360e-01,
1.65001e+02,-6.43231e-01,
1.70001e+02,-1.37705e+00,
1.75001e+02,-2.60212e+00,
1.80001e+02,-4.08723e+00,
1.85001e+02,-4.56961e+00,
1.90001e+02,-6.48814e+00,
1.95001e+02,-6.89141e+00,
2.00001e+02,-1.38858e+00,
2.05001e+02,-7.05655e+00,
2.10001e+02,-3.65805e+00,
2.15001e+02,-5.75707e+00,
2.20001e+02,-4.55106e+00,
2.25001e+02,-5.12033e+00,
2.30001e+02,-5.37219e+00,
2.35001e+02,-5.08345e+00,
2.40001e+02,-4.81969e+00,
2.45001e+02,-5.89780e+00,
2.50001e+02,-6.39762e+00,
2.55001e+02,-6.10413e+00,
2.60001e+02,-4.85427e+00,
2.65001e+02,-5.73142e+00,
2.70001e+02,-6.26328e+00,
2.75001e+02,-6.12864e+00,
2.80001e+02,-6.00951e+00,
2.85001e+02,-5.76389e+00,
2.90001e+02,-5.21062e+00,
2.95001e+02,-4.99377e+00,
3.00001e+02,-8.80777e+00,
3.05001e+02,-4.51716e+00,
3.10001e+02,-7.95532e+00,
3.15001e+02,-4.41422e+00,
3.20001e+02,-7.47352e+00,
3.25001e+02,-4.23787e+00,
3.30001e+02,-6.72001e+00,
3.35001e+02,-4.33144e+00,
3.40001e+02,-5.32818e+00,
3.45001e+02,-3.92482e+00,
3.50001e+02,-4.26127e+00,
3.55001e+02,-3.30319e+00,
1.00000e-03,-2.25283e+00,
5.00100e+00,-1.82931e+00,
1.00010e+01,-1.15120e+00,
1.50010e+01,-4.95521e-01,
2.00010e+01,1.41711e-01,
2.50010e+01,1.06979e+00,
3.00010e+01,1.58282e+00,
3.50010e+01,2.36309e+00,
4.00010e+01,3.10340e+00,
4.50010e+01,3.79563e+00,
5.00010e+01,4.52239e+00,
5.50010e+01,5.28235e+00,
6.00010e+01,5.84942e+00,
6.50010e+01,6.43467e+00,
7.00010e+01,6.92351e+00,
7.50010e+01,6.10206e+00,
8.00010e+01,8.43262e+00,
8.50010e+01,6.32800e+00,
9.00010e+01,9.74932e+00,
9.50010e+01,6.88603e+00,
1.00001e+02,9.78456e+00,
1.05001e+02,7.18258e+00,
1.10001e+02,9.60024e+00,
1.15001e+02,8.25989e+00,
1.20001e+02,7.94011e+00,
1.25001e+02,8.27662e+00,
1.30001e+02,6.68321e+00,
1.35001e+02,7.09470e+00,
1.40001e+02,5.14382e+00,
1.45001e+02,5.07170e+00,
1.50002e+02,4.11849e+00,
1.55002e+02,2.28575e+00,
1.60002e+02,1.75839e+00,
1.65002e+02,4.63383e-01,
1.70002e+02,-6.70075e-01,
1.75002e+02,-1.96192e+00,
1.80002e+02,-2.92281e+00,
1.85002e+02,-4.13014e+00,
1.90002e+02,-5.27660e+00,
1.95002e+02,-5.83411e+00,
2.00002e+02,-6.36101e+00,
2.05002e+02,-6.27576e+00,
2.10002e+02,-5.33372e+00,
2.15002e+02,-5.53902e+00,
2.20002e+02,-6.41281e+00,
2.25002e+02,-2.25253e+00,
2.30002e+02,-4.01005e+00,
2.35002e+02,-7.99516e+00,
2.40002e+02,-6.73606e-01,
2.45002e+02,-8.89367e+00,
2.50002e+02,-4.67828e+00,
2.55002e+02,-7.21042e+00,
2.60002e+02,-3.40481e+00,
2.65002e+02,-7.57926e+00,
2.70002e+02,-3.11520e+00,
2.75002e+02,-3.48466e+00,
2.80002e+02,-3.62357e+00,
2.85002e+02,-6.45590e+00,
2.90002e+02,-5.51615e+00,
2.95002e+02,-5.74787e+00,
3.00002e+02,-9.00765e+00,
3.05002e+02,-7.44399e+00,
3.10002e+02,-7.86053e+00,
3.15002e+02,-6.32672e+00,
3.20002e+02,-8.28674e+00,
3.25002e+02,-4.93676e+00,
3.30002e+02,-7.02930e+00,
3.35002e+02,-3.66160e+00,
3.40002e+02,-6.30760e+00,
3.45002e+02,-4.06031e+00,
3.50002e+02,-4.18496e+00,
3.55002e+02,-2.77521e+00,
2.00000e-03,-3.11237e+00,
5.00200e+00,-1.89385e+00,
1.00020e+01,-1.76019e+00,
1.50020e+01,-8.04909e-01,
2.00020e+01,-2.16088e-01,
2.50020e+01,8.77752e-01,
3.00020e+01,1.55405e+00,
3.50020e+01,2.40456e+00,
4.00020e+01,3.07368e+00,
4.50020e+01,3.88168e+00,
5.00020e+01,4.74650e+00,
5.50020e+01,5.44894e+00,
6.00020e+01,6.07417e+00,
6.50020e+01,6.71262e+00,
7.00020e+01,6.57283e+00,
7.50020e+01,7.75154e+00,
8.00020e+01,6.44664e+00,
8.50020e+01,9.33406e+00,
9.00020e+01,5.89478e+00,
9.50020e+01,9.31534e+00,
1.00002e+02,5.78487e+00,
1.05002e+02,1.00850e+01,
1.10002e+02,5.77627e+00,
1.15002e+02,1.00750e+01,
1.20002e+02,5.59529e+00,
1.25002e+02,9.31297e+00,
1.30002e+02,5.10400e+00,
1.35002e+02,7.89366e+00,
1.40002e+02,4.22445e+00,
1.45002e+02,6.08077e+00,
1.50002e+02,4.87575e+00,
1.55002e+02,3.62768e+00,
1.60002e+02,2.55755e+00,
1.65002e+02,1.10224e+00,
1.70002e+02,1.43197e-01,
1.75002e+02,-1.20903e+00,
1.80002e+02,-2.32001e+00,
1.85002e+02,-3.53437e+00,
1.90002e+02,-4.84434e+00,
1.95002e+02,-6.13703e+00,
2.00002e+02,-7.24655e+00,
2.05002e+02,-5.83638e+00,
2.10002e+02,-8.01706e+00,
2.15002e+02,-4.89908e+00,
2.20002e+02,-8.49668e+00,
2.25002e+02,-5.48019e+00,
2.30002e+02,-3.09829e+00,
2.35002e+02,-1.11435e-01,
2.40002e+02,-3.89171e+00,
2.45002e+02,-1.21586e+00,
2.50002e+02,-5.77987e+00,
2.55002e+02,-3.31338e+00,
2.60002e+02,-1.81833e+00,
2.65002e+02,-4.48951e+00,
2.70002e+02,-3.66862e+00,
2.75002e+02,-4.22708e+00,
2.80002e+02,-5.11298e+00,
2.85002e+02,-4.68690e+00,
2.90002e+02,-4.52528e+00,
2.95002e+02,-4.68616e+00,
3.00002e+02,-4.21956e+00,
3.05002e+02,-2.75787e+00,
3.10002e+02,-7.49727e+00,
3.15002e+02,-5.38152e+00,
3.20002e+02,-6.46628e+00,
3.25002e+02,-5.21625e+00,
3.30002e+02,-4.86321e+00,
3.35002e+02,-4.40854e+00,
3.40002e+02,-4.16519e+00,
3.45002e+02,-4.53718e+00,
3.50002e+02,-4.26399e+00,
3.55002e+02,-3.56724e+00,
2.00000e-03,-3.44790e+00,
5.00200e+00,-1.97322e+00,
1.00020e+01,-1.48195e+00,
1.50020e+01,-4.60466e-01,
2.00020e+01,8.91091e-02,
2.50020e+01,1.15410e+00,
3.00020e+01,1.62645e+00,
3.50020e+01,2.47434e+00,
4.00020e+01,2.97658e+00,
4.50020e+01,3.73597e+00,
5.00020e+01,4.45501e+00,
5.50020e+01,5.05968e+00,
6.00020e+01,5.69978e+00,
6.50020e+01,6.26690e+00,
7.00020e+01,6.79111e+00,
7.50020e+01,6.38627e+00,
8.00020e+01,8.13713e+00,
8.50020e+01,6.28458e+00,
9.00020e+01,9.15074e+00,
9.50020e+01,5.79612e+00,
1.00002e+02,9.88413e+00,
1.05002e+02,5.61162e+00,
1.10002e+02,1.01672e+01,
1.15002e+02,5.45356e+00,
1.20002e+02,9.50983e+00,
1.25002e+02,5.06059e+00,
1.30002e+02,8.07804e+00,
1.35002e+02,4.23315e+00,
1.40002e+02,6.16842e+00,
1.45002e+02,3.87305e+00,
1.50002e+02,3.05351e+00,
1.55002e+02,1.81885e+00,
1.60002e+02,1.41604e+00,
1.65002e+02,3.54379e-01,
1.70002e+02,-5.44291e-01,
1.75002e+02,-1.83912e+00,
1.80002e+02,-2.72961e+00,
1.85002e+02,-4.36278e+00,
1.90002e+02,-6.03193e+00,
1.95002e+02,-5.13421e+00,
2.00002e+02,-5.39306e+00,
2.05002e+02,-6.39784e+00,
2.10002e+02,-4.61139e+00,
2.15002e+02,-3.20822e+00,
2.20002e+02,-4.22104e+00,
2.25002e+02,-4.13315e+00,
2.30002e+02,-4.31258e+00,
2.35002e+02,-4.26679e+00,
2.40002e+02,-4.43984e+00,
2.45002e+02,-5.36869e+00,
2.50002e+02,-4.77778e+00,
2.55002e+02,-7.15590e+00,
2.60002e+02,3.80781e-01,
2.65002e+02,-4.68062e+00,
2.70002e+02,-1.02868e+00,
2.75002e+02,-2.53220e+00,
2.80002e+02,-1.80975e+00,
2.85002e+02,-6.48130e+00,
2.90002e+02,-6.67697e+00,
2.95002e+02,-5.75633e+00,
3.00002e+02,-7.41329e+00,
3.05002e+02,-5.43245e+00,
3.10002e+02,-7.52802e+00,
3.15002e+02,-5.40055e+00,
3.20002e+02,-7.42063e+00,
3.25002e+02,-4.29957e+00,
3.30002e+02,-6.67426e+00,
3.35002e+02,-4.57650e+00,
3.40002e+02,-5.67216e+00,
3.45002e+02,-4.89361e+00,
3.50002e+02,-4.14991e+00,
3.55002e+02,-3.36501e+00,
2.00000e-03,-2.94044e+00,
5.00200e+00,-2.15341e+00,
1.00020e+01,-1.77872e+00,
1.50020e+01,-9.00417e-01,
2.00020e+01,-3.37493e-01,
2.50020e+01,5.89650e-01,
3.00020e+01,1.27785e+00,
3.50020e+01,2.02518e+00,
4.00020e+01,2.68890e+00,
4.50020e+01,3.51140e+00,
5.00020e+01,4.34725e+00,
5.50020e+01,4.97030e+00,
6.00020e+01,5.54949e+00,
6.50020e+01,6.04473e+00,
7.00020e+01,6.49400e+00,
7.50020e+01,6.95856e+00,
8.00020e+01,5.97187e+00,
8.50020e+01,8.45048e+00,
9.00020e+01,5.68857e+00,
9.50020e+01,8.68507e+00,
1.00002e+02,5.41141e+00,
1.05002e+02,9.17014e+00,
1.10002e+02,5.11601e+00,
1.15002e+02,9.05470e+00,
1.20002e+02,4.68174e+00,
1.25002e+02,8.24644e+00,
1.30002e+02,3.97567e+00,
1.35002e+02,6.69277e+00,
1.40002e+02,5.03416e+00,
1.45002e+02,4.85334e+00,
1.50002e+02,4.24427e+00,
1.55002e+02,2.65812e+00,
1.60002e+02,1.91258e+00,
1.65002e+02,7.92374e-01,
1.70002e+02,-3.19051e-01,
1.75002e+02,-1.34440e+00,
1.80002e+02,-2.53522e+00,
1.85002e+02,-3.82948e+00,
1.90002e+02,-5.50846e+00,
1.95002e+02,-5.33575e+00,
2.00002e+02,-3.71883e+00,
2.05002e+02,-5.31406e+00,
2.10002e+02,-4.26945e+00,
2.15002e+02,-2.71158e+00,
2.20002e+02,-1.52994e+00,
2.25002e+02,-6.46135e+00,
2.30002e+02,-4.81686e+00,
2.35002e+02,-4.77054e+00,
2.40002e+02,-3.72277e+00,
2.45002e+02,-3.10493e+00,
2.50002e+02,-2.67566e+00,
2.55002e+02,-2.37935e+00,
2.60002e+02,-3.00423e+00,
2.65002e+02,-2.30913e+00,
2.70002e+02,-1.94257e+00,
2.75002e+02,-4.41642e+00,
2.80002e+02,-8.39220e+00,
2.85002e+02,-8.78962e+00,
2.90002e+02,-6.49811e+00,
2.95002e+02,-7.74977e+00,
3.00002e+02,-6.03501e+00,
3.05002e+02,-1.14803e+01,
3.10002e+02,-7.97092e+00,
3.15002e+02,-5.72845e+00,
3.20002e+02,-8.20407e+00,
3.25002e+02,-4.88783e+00,
3.30002e+02,-7.01594e+00,
3.35002e+02,-4.15596e+00,
3.40002e+02,-5.65606e+00,
3.45002e+02,-5.06478e+00,
3.50002e+02,-4.67133e+00,
3.55002e+02,-4.16490e+00,
2.00000e-03,-3.35547e+00,
5.00200e+00,-2.84204e+00,
1.00020e+01,-2.26497e+00,
1.50020e+01,-1.14430e+00,
2.00020e+01,-5.12486e-01,
2.50020e+01,4.27803e-01,
3.00020e+01,1.13598e+00,
3.50020e+01,1.88300e+00,
4.00020e+01,2.53242e+00,
4.50020e+01,3.20194e+00,
5.00020e+01,4.06787e+00,
5.50020e+01,4.71142e+00,
6.00020e+01,5.44924e+00,
6.50020e+01,6.00849e+00,
7.00020e+01,6.51502e+00,
7.50020e+01,6.89962e+00,
8.00020e+01,6.12334e+00,
8.50020e+01,8.26325e+00,
9.00020e+01,5.65761e+00,
9.50020e+01,9.14229e+00,
1.00002e+02,5.37951e+00,
1.05002e+02,9.40717e+00,
1.10002e+02,5.07329e+00,
1.15002e+02,9.10249e+00,
1.20002e+02,4.60458e+00,
1.25002e+02,7.98289e+00,
1.30002e+02,3.75782e+00,
1.35002e+02,6.14705e+00,
1.40002e+02,4.02822e+00,
1.45002e+02,3.78041e+00,
1.50002e+02,2.76423e+00,
1.55002e+02,1.58299e+00,
1.60002e+02,9.71726e-01,
1.65002e+02,-1.94366e-01,
1.70002e+02,-1.09118e+00,
1.75002e+02,-1.96082e+00,
1.80002e+02,-2.82545e+00,
1.85002e+02,-3.98119e+00,
1.90002e+02,-5.42401e+00,
1.95002e+02,-6.64429e+00,
2.00002e+02,-7.21247e+00,
2.05002e+02,-7.33582e+00,
2.10002e+02,-8.34079e+00,
2.15002e+02,-2.76663e+00,
2.20002e+02,-5.00625e+00,
2.25002e+02,-3.08249e+00,
2.30002e+02,-2.30793e+00,
2.35002e+02,-3.08003e+00,
2.40002e+02,-6.25343e+00,
2.45002e+02,-1.05446e+00,
2.50002e+02,2.29798e-01,
2.55002e+02,-1.76583e-01,
2.60002e+02,-3.26597e+00,
2.65002e+02,-3.72973e+00,
2.70002e+02,-3.07341e+00,
2.75002e+02,-4.21595e+00,
2.80002e+02,-5.07876e+00,
2.85002e+02,-5.35416e+00,
2.90002e+02,-5.58175e+00,
2.95002e+02,-5.83455e+00,
3.00002e+02,-6.40338e+00,
3.05002e+02,-7.07304e+00,
3.10002e+02,-4.98835e+00,
3.15002e+02,-1.20494e+01,
3.20002e+02,-2.15638e+00,
3.25002e+02,-8.27744e+00,
3.30002e+02,-3.19954e+00,
3.35002e+02,-6.51998e+00,
3.40002e+02,-4.18930e+00,
3.45002e+02,-4.45198e+00,
3.50002e+02,-3.96227e+00,
3.55002e+02,-3.82598e+00,
2.00000e-03,-2.55890e+00,
5.00200e+00,-3.11487e+00,
1.00020e+01,-1.29678e+00,
1.50020e+01,-1.70714e+00,
2.00020e+01,-5.73817e-02,
2.50020e+01,5.82018e-02,
3.00020e+01,1.29141e+00,
3.50020e+01,1.69921e+00,
4.00020e+01,2.66868e+00,
4.50020e+01,3.37203e+00,
5.00020e+01,4.18609e+00,
5.50020e+01,5.08467e+00,
6.00020e+01,5.69161e+00,
6.50020e+01,6.29946e+00,
7.00020e+01,6.83952e+00,
7.50020e+01,6.28670e+00,
8.00020e+01,8.27052e+00,
8.50020e+01,5.89649e+00,
9.00020e+01,9.45178e+00,
9.50020e+01,5.71052e+00,
1.00002e+02,1.00724e+01,
1.05002e+02,5.63113e+00,
1.10002e+02,1.03594e+01,
1.15002e+02,5.55846e+00,
1.20002e+02,9.63814e+00,
1.25002e+02,5.22711e+00,
1.30002e+02,8.25165e+00,
1.35002e+02,4.46692e+00,
1.40002e+02,6.48431e+00,
1.45002e+02,5.35102e+00,
1.50002e+02,4.05834e+00,
1.55002e+02,2.76259e+00,
1.60002e+02,1.33813e+00,
1.65002e+02,3.32652e-01,
1.70002e+02,-1.20737e+00,
1.75002e+02,-2.27643e+00,
1.80002e+02,-3.66202e+00,
1.85002e+02,-4.91059e+00,
1.90002e+02,-5.39792e+00,
1.95002e+02,-4.66126e+00,
2.00002e+02,-5.03388e+00,
2.05002e+02,-4.92950e+00,
2.10002e+02,-6.96788e+00,
2.15002e+02,-7.75892e+00,
2.20002e+02,-5.26449e+00,
2.25002e+02,-6.03325e+00,
2.30002e+02,-2.50436e+00,
2.35002e+02,-2.44299e+00,
2.40002e+02,-1.20216e+00,
2.45002e+02,-2.70909e+00,
2.50002e+02,-7.13140e+00,
2.55002e+02,-4.08098e+00,
2.60002e+02,-5.54479e+00,
2.65002e+02,-1.36334e+00,
2.70002e+02,-1.72803e+00,
2.75002e+02,-6.50034e-01,
2.80002e+02,-2.14099e+00,
2.85002e+02,-3.30472e+00,
2.90002e+02,-4.33169e+00,
2.95002e+02,-5.58340e+00,
3.00002e+02,-7.04322e+00,
3.05002e+02,-7.43709e+00,
3.10002e+02,-7.11129e+00,
3.15002e+02,-6.48656e+00,
3.20002e+02,-8.63508e+00,
3.25002e+02,-6.12200e+00,
3.30002e+02,-8.24448e+00,
3.35002e+02,-4.62406e+00,
3.40002e+02,-6.97925e+00,
3.45002e+02,-3.80816e+00,
3.50002e+02,-5.57949e+00,
3.55002e+02,-4.05552e+00,
2.00000e-03,-3.81802e+00,
5.00200e+00,-2.34587e+00,
1.00020e+01,-1.57272e+00,
1.50020e+01,-8.23171e-01,
2.00020e+01,-1.58019e-01,
2.50020e+01,6.47675e-01,
3.00020e+01,1.36135e+00,
3.50020e+01,2.04798e+00,
4.00020e+01,2.74955e+00,
4.50020e+01,3.39686e+00,
5.00020e+01,4.20793e+00,
5.50020e+01,4.93259e+00,
6.00020e+01,5.57375e+00,
6.50020e+01,6.22656e+00,
7.00020e+01,6.77410e+00,
7.50020e+01,6.44737e+00,
8.00020e+01,8.12821e+00,
8.50020e+01,5.93820e+00,
9.00020e+01,9.36597e+00,
9.50020e+01,5.71054e+00,
1.00002e+02,9.98311e+00,
1.05002e+02,5.58602e+00,
1.10002e+02,1.02296e+01,
1.15002e+02,5.46949e+00,
1.20002e+02,9.48451e+00,
1.25002e+02,5.09901e+00,
1.30002e+02,8.08756e+00,
1.35002e+02,4.31416e+00,
1.40002e+02,6.29062e+00,
1.45002e+02,4.11037e+00,
1.50002e+02,3.39232e+00,
1.55002e+02,2.23799e+00,
1.60002e+02,7.86360e-01,
1.65002e+02,-5.93540e-02,
1.70002e+02,-8.55162e-01,
1.75002e+02,-1.41416e+00,
1.80002e+02,-2.47484e+00,
1.85002e+02,-3.27019e+00,
1.90002e+02,-4.31519e+00,
1.95002e+02,-5.40692e+00,
2.00002e+02,-6.74489e+00,
2.05002e+02,-7.93374e+00,
2.10002e+02,-4.32074e+00,
2.15002e+02,-5.08101e+00,
2.20002e+02,-6.72925e+00,
2.25002e+02,-4.83551e+00,
2.30002e+02,-8.66040e-01,
2.35002e+02,-3.91886e+00,
2.40002e+02,-4.14930e-02,
2.45002e+02,-1.53709e+00,
2.50002e+02,-2.40405e-01,
2.55002e+02,-1.33587e+00,
2.60002e+02,-1.63338e+00,
2.65002e+02,-4.14133e+00,
2.70002e+02,-3.43451e+00,
2.75002e+02,-2.88647e+00,
2.80002e+02,-2.41850e+00,
2.85002e+02,-1.95132e+00,
2.90002e+02,-1.59479e+00,
2.95002e+02,-2.36075e+00,
3.00002e+02,-6.23866e+00,
3.05002e+02,-5.75447e+00,
3.10002e+02,-4.08039e+00,
3.15002e+02,-5.40027e+00,
3.20002e+02,-4.79899e+00,
3.25002e+02,-4.66105e+00,
3.30002e+02,-5.20655e+00,
3.35002e+02,-4.40668e+00,
3.40002e+02,-4.37393e+00,
3.45002e+02,-4.40787e+00,
3.50002e+02,-4.47256e+00,
3.55002e+02,-3.74713e+00,
2.00000e-03,-3.28680e+00,
5.00200e+00,-2.04621e+00,
1.00020e+01,-1.91178e+00,
1.50020e+01,-6.23659e-01,
2.00020e+01,-2.52242e-01,
2.50020e+01,9.15530e-01,
3.00020e+01,1.41184e+00,
3.50020e+01,2.28496e+00,
4.00020e+01,2.81584e+00,
4.50020e+01,3.67882e+00,
5.00020e+01,4.31618e+00,
5.50020e+01,5.14019e+00,
6.00020e+01,5.66427e+00,
6.50020e+01,6.29562e+00,
7.00020e+01,6.74299e+00,
7.50020e+01,6.50712e+00,
8.00020e+01,8.00894e+00,
8.50020e+01,5.97408e+00,
9.00020e+01,9.31876e+00,
9.50020e+01,5.73662e+00,
1.00002e+02,9.98377e+00,
1.05002e+02,5.62085e+00,
1.10002e+02,1.02756e+01,
1.15002e+02,5.50300e+00,
1.20002e+02,9.59856e+00,
1.25002e+02,5.15399e+00,
1.30002e+02,8.24237e+00,
1.35002e+02,4.39143e+00,
1.40002e+02,6.44076e+00,
1.45002e+02,4.23217e+00,
1.50002e+02,3.48356e+00,
1.55002e+02,2.14733e+00,
1.60002e+02,1.28646e+00,
1.65002e+02,3.25565e-01,
1.70002e+02,-5.40881e-01,
1.75002e+02,-1.89985e+00,
1.80002e+02,-3.07790e+00,
1.85002e+02,-3.89037e+00,
1.90002e+02,-6.00942e+00,
1.95002e+02,-7.60213e+00,
2.00002e+02,-7.77949e-01,
2.05002e+02,-6.37132e+00,
2.10002e+02,-2.30362e+00,
2.15002e+02,-3.07972e+00,
2.20002e+02,-3.87455e+00,
2.25002e+02,-2.40931e+00,
2.30002e+02,-1.83299e+00,
2.35002e+02,9.98347e-01,
2.40002e+02,-2.46333e-01,
2.45002e+02,-4.58092e-01,
2.50002e+02,-9.79540e-01,
2.55002e+02,-4.89728e+00,
2.60002e+02,-3.34496e+00,
2.65002e+02,-1.14738e+00,
2.70002e+02,-2.58284e+00,
2.75002e+02,-4.63974e+00,
2.80002e+02,-7.60155e+00,
2.85002e+02,-6.43300e+00,
2.90002e+02,-9.14104e+00,
2.95002e+02,-3.77060e+00,
3.00002e+02,-8.06313e+00,
3.05002e+02,-6.29253e+00,
3.10002e+02,-8.61179e+00,
3.15002e+02,-5.24933e+00,
3.20002e+02,-8.39789e+00,
3.25002e+02,-4.38464e+00,
3.30002e+02,-7.20122e+00,
3.35002e+02,-3.53912e+00,
3.40002e+02,-6.40614e+00,
3.45002e+02,-4.97647e+00,
3.50002e+02,-4.52076e+00,
3.55002e+02,-3.63941e+00,
2.00000e-03,-3.29077e+00,
5.00200e+00,-2.05444e+00,
1.00020e+01,-2.03197e+00,
1.50020e+01,-8.99309e-01,
2.00020e+01,-4.29707e-01,
2.50020e+01,6.70513e-01,
3.00020e+01,1.29361e+00,
3.50020e+01,2.12085e+00,
4.00020e+01,2.71119e+00,
4.50020e+01,3.42361e+00,
5.00020e+01,4.31596e+00,
5.50020e+01,5.03581e+00,
6.00020e+01,5.61802e+00,
6.50020e+01,6.12582e+00,
7.00020e+01,6.53741e+00,
7.50020e+01,6.82801e+00,
8.00020e+01,6.37836e+00,
8.50020e+01,8.17844e+00,
9.00020e+01,6.10978e+00,
9.50020e+01,9.32107e+00,
1.00002e+02,5.53510e+00,
1.05002e+02,9.62879e+00,
1.10002e+02,5.19780e+00,
1.15002e+02,9.43126e+00,
1.20002e+02,4.87947e+00,
1.25002e+02,8.51509e+00,
1.30002e+02,4.59585e+00,
1.35002e+02,7.57392e+00,
1.40002e+02,3.97062e+00,
1.45002e+02,5.98950e+00,
1.50002e+02,3.86192e+00,
1.55002e+02,3.12205e+00,
1.60002e+02,2.02870e+00,
1.65002e+02,1.02279e+00,
1.70002e+02,-2.05351e-01,
1.75002e+02,-1.55001e+00,
1.80002e+02,-2.90242e+00,
1.85002e+02,-4.48632e+00,
1.90002e+02,-6.81055e+00,
1.95002e+02,-4.50453e+00,
2.00002e+02,-4.32380e+00,
2.05002e+02,-6.38705e+00,
2.10002e+02,-4.59855e+00,
2.15002e+02,-3.14055e+00,
2.20002e+02,-5.76005e+00,
2.25002e+02,-5.70466e+00,
2.30002e+02,-4.47179e+00,
2.35002e+02,-3.55646e+00,
2.40002e+02,-3.99779e+00,
2.45002e+02,-3.61766e+00,
2.50002e+02,-3.44376e+00,
2.55002e+02,-4.77524e+00,
2.60002e+02,-5.55278e+00,
2.65002e+02,-1.63673e+00,
2.70002e+02,-1.22078e+00,
2.75002e+02,-1.05049e+00,
2.80002e+02,-3.57215e+00,
2.85002e+02,-5.10344e+00,
2.90002e+02,-4.42543e+00,
2.95002e+02,-4.68321e+00,
3.00002e+02,-5.46360e+00,
3.05002e+02,-8.23625e+00,
3.10002e+02,-2.43676e+00,
3.15002e+02,-7.96517e+00,
3.20002e+02,-4.25569e+00,
3.25002e+02,-7.71057e+00,
3.30002e+02,-4.31602e+00,
3.35002e+02,-7.00322e+00,
3.40002e+02,-3.58845e+00,
3.45002e+02,-5.21702e+00,
3.50002e+02,-3.04487e+00,
3.55002e+02,-3.88607e+00,
2.00000e-03,-2.16272e+00,
5.00200e+00,-2.40679e+00,
1.00020e+01,-1.42610e+00,
1.50020e+01,-9.49132e-01,
2.00020e+01,1.32915e-03,
2.50020e+01,6.55239e-01,
3.00020e+01,1.50662e+00,
3.50020e+01,2.08492e+00,
4.00020e+01,2.86653e+00,
4.50020e+01,3.40891e+00,
5.00020e+01,4.38524e+00,
5.50020e+01,5.12937e+00,
6.00020e+01,5.74316e+00,
6.50020e+01,6.33785e+00,
7.00020e+01,6.82990e+00,
7.50020e+01,6.27807e+00,
8.00020e+01,8.18400e+00,
8.50020e+01,5.83257e+00,
9.00020e+01,9.31421e+00,
9.50020e+01,5.63395e+00,
1.00002e+02,9.87289e+00,
1.05002e+02,5.50440e+00,
1.10002e+02,1.00397e+01,
1.15002e+02,5.34258e+00,
1.20002e+02,9.27589e+00,
1.25002e+02,4.91714e+00,
1.30002e+02,7.82281e+00,
1.35002e+02,4.06239e+00,
1.40002e+02,5.96974e+00,
1.45002e+02,3.76321e+00,
1.50002e+02,3.02931e+00,
1.55002e+02,1.61829e+00,
1.60002e+02,6.17871e-01,
1.65002e+02,-9.60467e-01,
1.70002e+02,-1.37069e+00,
1.75002e+02,-1.53433e+00,
1.80002e+02,-2.73312e+00,
1.85002e+02,-3.52351e+00,
1.90002e+02,-4.17163e+00,
1.95002e+02,-5.48124e+00,
2.00002e+02,-7.09841e+00,
2.05002e+02,-6.39073e+00,
2.10002e+02,-7.99078e+00,
2.15002e+02,-5.60547e+00,
2.20002e+02,-9.54802e+00,
2.25002e+02,-4.30130e+00,
2.30002e+02,-3.91021e+00,
2.35002e+02,-6.34403e-01,
2.40002e+02,-1.97328e+00,
2.45002e+02,-1.24587e+00,
2.50002e+02,-6.01010e+00,
2.55002e+02,-2.97419e+00,
2.60002e+02,-4.34020e+00,
2.65002e+02,-4.37939e+00,
2.70002e+02,-4.63780e+00,
2.75002e+02,-5.34793e+00,
2.80002e+02,-5.24137e+00,
2.85002e+02,-4.49757e+00,
2.90002e+02,-1.99128e+00,
2.95002e+02,-5.55338e+00,
3.00002e+02,-7.27920e+00,
3.05002e+02,-4.02433e+00,
3.10002e+02,-5.90931e+00,
3.15002e+02,-7.97771e+00,
3.20002e+02,-6.39230e+00,
3.25002e+02,-8.28107e+00,
3.30002e+02,-4.43971e+00,
3.35002e+02,-7.10827e+00,
3.40002e+02,-3.76036e+00,
