Export File Created with QBlade v0.96 64bit on 09.07.2020 at 18:19:05
_TSR4.5 solidity=0.10 ua,_TSR4.5 solidity=0.10 ua,_TSR4.5 solidity=0.14 ua 4-2,_TSR4.5 solidity=0.14 ua 4-2,
Azimuthal Position Blade 1 [deg],Total Normal Load Blade 1 [N],Azimuthal Position Blade 1 [deg],Total Normal Load Blade 1 [N],
1.50000e+01,3.66745e+01,1.50000e+01,-1.08574e+02,
2.00000e+01,2.03596e+02,2.00000e+01,6.49368e+01,
2.50000e+01,3.54276e+02,2.50000e+01,3.08862e+02,
3.00000e+01,4.92279e+02,3.00000e+01,5.18780e+02,
3.50000e+01,6.11533e+02,3.50000e+01,7.08737e+02,
4.00000e+01,6.95136e+02,4.00000e+01,8.62560e+02,
4.50000e+01,7.44810e+02,4.50000e+01,9.61570e+02,
5.00000e+01,7.87743e+02,5.00000e+01,1.02473e+03,
5.50000e+01,8.20631e+02,5.50000e+01,1.07791e+03,
6.00000e+01,9.06811e+02,6.00000e+01,1.11523e+03,
6.50000e+01,9.45977e+02,6.50000e+01,1.18607e+03,
7.00000e+01,1.02209e+03,7.00000e+01,1.27208e+03,
7.50000e+01,1.07322e+03,7.50000e+01,1.38241e+03,
8.00000e+01,1.06850e+03,8.00000e+01,1.44431e+03,
8.50000e+01,1.12088e+03,8.50000e+01,1.42023e+03,
9.00000e+01,1.01125e+03,9.00000e+01,1.37217e+03,
9.50000e+01,1.04360e+03,9.50000e+01,1.34705e+03,
1.00000e+02,9.37839e+02,1.00000e+02,1.22906e+03,
1.05000e+02,9.03396e+02,1.05000e+02,1.18362e+03,
1.10000e+02,8.00751e+02,1.10000e+02,1.02918e+03,
1.15000e+02,7.33233e+02,1.15000e+02,9.68124e+02,
1.20000e+02,6.44388e+02,1.20000e+02,8.62225e+02,
1.25000e+02,5.56633e+02,1.25000e+02,7.71117e+02,
1.30000e+02,4.95911e+02,1.30000e+02,6.45777e+02,
1.35000e+02,4.23050e+02,1.35000e+02,5.67460e+02,
1.40000e+02,3.89398e+02,1.40000e+02,5.26921e+02,
1.45000e+02,3.56169e+02,1.45000e+02,4.76546e+02,
1.50000e+02,3.25852e+02,1.50000e+02,4.12857e+02,
1.55000e+02,2.82339e+02,1.55000e+02,3.05993e+02,
1.60000e+02,2.02822e+02,1.60000e+02,1.80693e+02,
1.65000e+02,1.18991e+02,1.65000e+02,4.93010e+01,
1.70000e+02,3.01130e+01,1.70000e+02,-8.40382e+01,
1.75000e+02,-5.59674e+01,1.75000e+02,-2.49169e+02,
1.80000e+02,-1.65863e+02,1.80000e+02,-4.11051e+02,
1.85000e+02,-2.75213e+02,1.85000e+02,-5.19923e+02,
1.90000e+02,-3.39577e+02,1.90000e+02,-6.14760e+02,
1.95000e+02,-3.97438e+02,1.95000e+02,-6.83421e+02,
2.00000e+02,-5.00481e+02,2.00000e+02,-7.88587e+02,
2.05000e+02,-6.30315e+02,2.05000e+02,-7.69770e+02,
2.10000e+02,-8.17935e+02,2.10000e+02,-7.75443e+02,
2.15000e+02,-9.23199e+02,2.15000e+02,-9.69790e+02,
2.20000e+02,-7.96524e+02,2.20000e+02,-1.16073e+03,
2.25000e+02,-1.06353e+03,2.25000e+02,-1.15498e+03,
2.30000e+02,-9.27755e+02,2.30000e+02,-1.17083e+03,
2.35000e+02,-9.43062e+02,2.35000e+02,-1.14672e+03,
2.40000e+02,-8.78732e+02,2.40000e+02,-1.20160e+03,
2.45000e+02,-8.90623e+02,2.45000e+02,-1.22250e+03,
2.50000e+02,-8.93981e+02,2.50000e+02,-1.44357e+03,
2.55000e+02,-8.94773e+02,2.55000e+02,-1.52511e+03,
2.60000e+02,-9.27257e+02,2.60000e+02,-1.44647e+03,
2.65000e+02,-9.72786e+02,2.65000e+02,-1.24365e+03,
2.70000e+02,-9.95489e+02,2.70000e+02,-1.00453e+03,
2.75000e+02,-9.16432e+02,2.75000e+02,-7.94881e+02,
2.80000e+02,-1.13574e+03,2.80000e+02,-7.35916e+02,
2.85000e+02,-6.14745e+02,2.85000e+02,-8.72507e+02,
2.90000e+02,-6.11326e+02,2.90000e+02,-1.11409e+03,
2.95000e+02,-5.56091e+02,2.95000e+02,-1.19986e+03,
3.00000e+02,-8.69538e+02,3.00000e+02,-1.19841e+03,
3.05000e+02,-8.97743e+02,3.05000e+02,-1.03659e+03,
3.10000e+02,-8.13048e+02,3.10000e+02,-7.69785e+02,
3.15000e+02,-8.02749e+02,3.15000e+02,-8.40494e+02,
3.20000e+02,-6.11544e+02,3.20000e+02,-9.39350e+02,
3.25000e+02,-6.98790e+02,3.25000e+02,-8.85807e+02,
3.30000e+02,-7.18103e+02,3.30000e+02,-8.99111e+02,
3.35000e+02,-7.05741e+02,3.35000e+02,-9.28984e+02,
3.40000e+02,-6.64881e+02,3.40000e+02,-9.29332e+02,
3.45000e+02,-7.02995e+02,3.45000e+02,-9.19441e+02,
3.50000e+02,-6.25102e+02,3.50000e+02,-9.06310e+02,
3.55000e+02,-5.52936e+02,3.55000e+02,-9.04225e+02,
0.00000e+00,-4.00742e+02,0.00000e+00,-7.49134e+02,
5.00000e+00,-2.44328e+02,5.00000e+00,-6.14085e+02,
1.00000e+01,-1.02827e+02,1.00000e+01,-3.69007e+02,
1.50000e+01,4.08972e+01,1.50000e+01,-1.05094e+02,
2.00000e+01,2.03939e+02,2.00000e+01,6.98620e+01,
2.50000e+01,3.61787e+02,2.50000e+01,3.12469e+02,
3.00000e+01,4.99894e+02,3.00000e+01,5.23498e+02,
3.50000e+01,6.19101e+02,3.50000e+01,7.13337e+02,
4.00000e+01,7.00582e+02,4.00000e+01,8.65048e+02,
4.50000e+01,7.48971e+02,4.50000e+01,9.65991e+02,
5.00000e+01,7.91428e+02,5.00000e+01,1.02516e+03,
5.50000e+01,8.23460e+02,5.50000e+01,1.07912e+03,
6.00000e+01,9.13732e+02,6.00000e+01,1.11547e+03,
6.50000e+01,9.48704e+02,6.50000e+01,1.18991e+03,
7.00000e+01,1.03281e+03,7.00000e+01,1.27169e+03,
7.50000e+01,1.07296e+03,7.50000e+01,1.38784e+03,
8.00000e+01,1.08037e+03,8.00000e+01,1.44562e+03,
8.50000e+01,1.10808e+03,8.50000e+01,1.41846e+03,
9.00000e+01,1.03359e+03,9.00000e+01,1.37147e+03,
9.50000e+01,1.03329e+03,9.50000e+01,1.35253e+03,
1.00000e+02,9.54721e+02,1.00000e+02,1.22134e+03,
1.05000e+02,8.94726e+02,1.05000e+02,1.19603e+03,
1.10000e+02,7.94322e+02,1.10000e+02,1.00616e+03,
1.15000e+02,7.24472e+02,1.15000e+02,9.83479e+02,
1.20000e+02,6.46270e+02,1.20000e+02,8.55464e+02,
1.25000e+02,5.48031e+02,1.25000e+02,7.69065e+02,
1.30000e+02,4.94893e+02,1.30000e+02,6.46831e+02,
1.35000e+02,4.21686e+02,1.35000e+02,5.68483e+02,
1.40000e+02,3.90257e+02,1.40000e+02,5.28835e+02,
1.45000e+02,3.56220e+02,1.45000e+02,4.78966e+02,
1.50000e+02,3.26339e+02,1.50000e+02,4.15724e+02,
1.55000e+02,2.82100e+02,1.55000e+02,3.10745e+02,
1.60000e+02,2.01647e+02,1.60000e+02,1.84968e+02,
1.65000e+02,1.17498e+02,1.65000e+02,5.45569e+01,
1.70000e+02,2.79167e+01,1.70000e+02,-7.51541e+01,
1.75000e+02,-6.14070e+01,1.75000e+02,-2.43747e+02,
1.80000e+02,-1.80705e+02,1.80000e+02,-4.15765e+02,
1.85000e+02,-2.93249e+02,1.85000e+02,-5.26430e+02,
1.90000e+02,-3.64186e+02,1.90000e+02,-6.18988e+02,
1.95000e+02,-4.48916e+02,1.95000e+02,-6.81566e+02,
2.00000e+02,-4.86982e+02,2.00000e+02,-7.45544e+02,
2.05000e+02,-5.62341e+02,2.05000e+02,-7.97708e+02,
2.10000e+02,-6.88495e+02,2.10000e+02,-8.58157e+02,
2.15000e+02,-9.17637e+02,2.15000e+02,-1.00351e+03,
2.20000e+02,-6.98802e+02,2.20000e+02,-1.16951e+03,
2.25000e+02,-1.05169e+03,2.25000e+02,-1.16074e+03,
2.30000e+02,-8.75841e+02,2.30000e+02,-1.18468e+03,
2.35000e+02,-1.03051e+03,2.35000e+02,-1.10913e+03,
2.40000e+02,-9.44947e+02,2.40000e+02,-1.15073e+03,
2.45000e+02,-9.50618e+02,2.45000e+02,-1.47329e+03,
2.50000e+02,-9.07193e+02,2.50000e+02,-1.00427e+03,
2.55000e+02,-8.98726e+02,2.55000e+02,-7.10457e+02,
2.60000e+02,-9.22631e+02,2.60000e+02,-1.39303e+03,
2.65000e+02,-9.17581e+02,2.65000e+02,-1.87324e+03,
2.70000e+02,-8.87018e+02,2.70000e+02,-1.57739e+03,
2.75000e+02,-8.57402e+02,2.75000e+02,-1.14966e+03,
2.80000e+02,-9.62484e+02,2.80000e+02,-9.19548e+02,
2.85000e+02,-1.04834e+03,2.85000e+02,-1.16728e+03,
2.90000e+02,-1.08028e+03,2.90000e+02,-1.23099e+03,
2.95000e+02,-1.02039e+03,2.95000e+02,-1.23510e+03,
3.00000e+02,-7.70742e+02,3.00000e+02,-1.19135e+03,
3.05000e+02,-7.78328e+02,3.05000e+02,-1.10041e+03,
3.10000e+02,-7.79756e+02,3.10000e+02,-7.50315e+02,
3.15000e+02,-7.65040e+02,3.15000e+02,-8.08363e+02,
3.20000e+02,-6.51795e+02,3.20000e+02,-9.26522e+02,
3.25000e+02,-7.31474e+02,3.25000e+02,-8.54653e+02,
3.30000e+02,-7.58724e+02,3.30000e+02,-8.74406e+02,
3.35000e+02,-7.25498e+02,3.35000e+02,-9.18108e+02,
3.40000e+02,-6.77262e+02,3.40000e+02,-9.57256e+02,
3.45000e+02,-7.15687e+02,3.45000e+02,-9.26907e+02,
3.50000e+02,-5.90919e+02,3.50000e+02,-9.01783e+02,
3.55000e+02,-5.40892e+02,3.55000e+02,-9.32800e+02,
0.00000e+00,-3.81893e+02,0.00000e+00,-8.20328e+02,
5.00000e+00,-2.44326e+02,5.00000e+00,-6.38710e+02,
1.00000e+01,-1.07485e+02,1.00000e+01,-3.46435e+02,
1.50000e+01,3.32134e+01,1.50000e+01,-1.14465e+02,
2.00000e+01,2.07850e+02,2.00000e+01,6.12676e+01,
2.50000e+01,3.60673e+02,2.50000e+01,3.00712e+02,
3.00000e+01,5.01022e+02,3.00000e+01,5.12443e+02,
3.50000e+01,6.18894e+02,3.50000e+01,7.02104e+02,
4.00000e+01,7.00338e+02,4.00000e+01,8.56855e+02,
4.50000e+01,7.48746e+02,4.50000e+01,9.57903e+02,
5.00000e+01,7.90858e+02,5.00000e+01,1.02082e+03,
5.50000e+01,8.22801e+02,5.50000e+01,1.07425e+03,
6.00000e+01,9.12934e+02,6.00000e+01,1.11100e+03,
6.50000e+01,9.48222e+02,6.50000e+01,1.17516e+03,
7.00000e+01,1.03187e+03,7.00000e+01,1.26939e+03,
7.50000e+01,1.07463e+03,7.50000e+01,1.36657e+03,
8.00000e+01,1.07958e+03,8.00000e+01,1.44546e+03,
8.50000e+01,1.11130e+03,8.50000e+01,1.41744e+03,
9.00000e+01,1.02988e+03,9.00000e+01,1.36964e+03,
9.50000e+01,1.03564e+03,9.50000e+01,1.33377e+03,
1.00000e+02,9.52081e+02,1.00000e+02,1.22990e+03,
1.05000e+02,8.96317e+02,1.05000e+02,1.17177e+03,
1.10000e+02,7.95565e+02,1.10000e+02,1.03261e+03,
1.15000e+02,7.24684e+02,1.15000e+02,9.61272e+02,
1.20000e+02,6.45781e+02,1.20000e+02,8.64416e+02,
1.25000e+02,5.52569e+02,1.25000e+02,7.68247e+02,
1.30000e+02,4.95001e+02,1.30000e+02,6.47055e+02,
1.35000e+02,4.22332e+02,1.35000e+02,5.67001e+02,
1.40000e+02,3.89711e+02,1.40000e+02,5.28808e+02,
1.45000e+02,3.56516e+02,1.45000e+02,4.78040e+02,
1.50000e+02,3.26274e+02,1.50000e+02,4.12268e+02,
1.55000e+02,2.82424e+02,1.55000e+02,3.03508e+02,
1.60000e+02,2.02471e+02,1.60000e+02,1.76496e+02,
1.65000e+02,1.17713e+02,1.65000e+02,4.61727e+01,
1.70000e+02,2.77383e+01,1.70000e+02,-8.33723e+01,
1.75000e+02,-6.24276e+01,1.75000e+02,-2.46620e+02,
1.80000e+02,-1.82453e+02,1.80000e+02,-4.08956e+02,
1.85000e+02,-2.97283e+02,1.85000e+02,-5.19565e+02,
1.90000e+02,-3.63296e+02,1.90000e+02,-6.13213e+02,
1.95000e+02,-4.43744e+02,1.95000e+02,-6.78998e+02,
2.00000e+02,-4.82001e+02,2.00000e+02,-7.50457e+02,
2.05000e+02,-5.55809e+02,2.05000e+02,-7.80093e+02,
2.10000e+02,-6.55727e+02,2.10000e+02,-7.86614e+02,
2.15000e+02,-8.30347e+02,2.15000e+02,-9.16633e+02,
2.20000e+02,-8.12628e+02,2.20000e+02,-1.05381e+03,
2.25000e+02,-9.57858e+02,2.25000e+02,-1.10342e+03,
2.30000e+02,-9.68843e+02,2.30000e+02,-1.12150e+03,
2.35000e+02,-9.73342e+02,2.35000e+02,-1.15189e+03,
2.40000e+02,-9.47419e+02,2.40000e+02,-1.13203e+03,
2.45000e+02,-9.17130e+02,2.45000e+02,-9.76116e+02,
2.50000e+02,-8.99029e+02,2.50000e+02,-1.69129e+03,
2.55000e+02,-8.98976e+02,2.55000e+02,-1.45768e+03,
2.60000e+02,-8.99477e+02,2.60000e+02,-1.34613e+03,
2.65000e+02,-5.70543e+02,2.65000e+02,-1.39371e+03,
2.70000e+02,-3.58825e+02,2.70000e+02,-1.07977e+03,
2.75000e+02,-8.87277e+02,2.75000e+02,-8.79193e+02,
2.80000e+02,-1.18128e+03,2.80000e+02,-8.03069e+02,
2.85000e+02,-1.10084e+03,2.85000e+02,-1.14892e+03,
2.90000e+02,-7.43494e+02,2.90000e+02,-1.29497e+03,
2.95000e+02,-9.65142e+02,2.95000e+02,-1.32029e+03,
3.00000e+02,-1.37270e+03,3.00000e+02,-1.23381e+03,
3.05000e+02,-1.12221e+03,3.05000e+02,-1.02284e+03,
3.10000e+02,-9.74038e+02,3.10000e+02,-7.75528e+02,
3.15000e+02,-6.42454e+02,3.15000e+02,-8.48619e+02,
3.20000e+02,-5.91787e+02,3.20000e+02,-9.37059e+02,
3.25000e+02,-6.55650e+02,3.25000e+02,-8.73453e+02,
3.30000e+02,-6.86000e+02,3.30000e+02,-8.68820e+02,
3.35000e+02,-6.90788e+02,3.35000e+02,-9.14186e+02,
3.40000e+02,-6.56090e+02,3.40000e+02,-9.56315e+02,
3.45000e+02,-7.14869e+02,3.45000e+02,-9.13567e+02,
3.50000e+02,-5.93614e+02,3.50000e+02,-8.94393e+02,
3.55000e+02,-5.47534e+02,3.55000e+02,-8.95697e+02,
0.00000e+00,-3.86397e+02,0.00000e+00,-7.42068e+02,
5.00000e+00,-2.48048e+02,5.00000e+00,-6.03599e+02,
1.00000e+01,-1.13103e+02,1.00000e+01,-3.58731e+02,
1.50000e+01,3.12260e+01,1.50000e+01,-1.03786e+02,
2.00000e+01,1.95592e+02,2.00000e+01,6.77791e+01,
2.50000e+01,3.54519e+02,2.50000e+01,3.05191e+02,
3.00000e+01,4.93614e+02,3.00000e+01,5.13567e+02,
3.50000e+01,6.13785e+02,3.50000e+01,6.98827e+02,
4.00000e+01,6.96435e+02,4.00000e+01,8.50136e+02,
4.50000e+01,7.45966e+02,4.50000e+01,9.52677e+02,
5.00000e+01,7.89254e+02,5.00000e+01,1.01706e+03,
5.50000e+01,8.21364e+02,5.50000e+01,1.07137e+03,
6.00000e+01,9.10395e+02,6.00000e+01,1.10926e+03,
6.50000e+01,9.47478e+02,6.50000e+01,1.16789e+03,
7.00000e+01,1.03003e+03,7.00000e+01,1.26787e+03,
7.50000e+01,1.07354e+03,7.50000e+01,1.35499e+03,
8.00000e+01,1.07675e+03,8.00000e+01,1.44334e+03,
8.50000e+01,1.11063e+03,8.50000e+01,1.41722e+03,
9.00000e+01,1.02625e+03,9.00000e+01,1.36773e+03,
9.50000e+01,1.03516e+03,9.50000e+01,1.33423e+03,
1.00000e+02,9.46404e+02,1.00000e+02,1.22433e+03,
1.05000e+02,8.98449e+02,1.05000e+02,1.17788e+03,
1.10000e+02,7.97251e+02,1.10000e+02,1.01832e+03,
1.15000e+02,7.27912e+02,1.15000e+02,9.52320e+02,
1.20000e+02,6.43258e+02,1.20000e+02,8.62103e+02,
1.25000e+02,5.53937e+02,1.25000e+02,7.58682e+02,
1.30000e+02,4.94263e+02,1.30000e+02,6.44969e+02,
1.35000e+02,4.21676e+02,1.35000e+02,5.61153e+02,
1.40000e+02,3.88738e+02,1.40000e+02,5.25560e+02,
1.45000e+02,3.55621e+02,1.45000e+02,4.74616e+02,
1.50000e+02,3.25388e+02,1.50000e+02,4.07000e+02,
1.55000e+02,2.81204e+02,1.55000e+02,2.96811e+02,
1.60000e+02,2.00496e+02,1.60000e+02,1.69374e+02,
1.65000e+02,1.15605e+02,1.65000e+02,3.78115e+01,
1.70000e+02,2.57332e+01,1.70000e+02,-9.66257e+01,
1.75000e+02,-6.49614e+01,1.75000e+02,-2.62776e+02,
1.80000e+02,-1.84121e+02,1.80000e+02,-4.26954e+02,
1.85000e+02,-2.99937e+02,1.85000e+02,-5.29051e+02,
1.90000e+02,-3.64715e+02,1.90000e+02,-6.21872e+02,
1.95000e+02,-4.47815e+02,1.95000e+02,-6.85879e+02,
2.00000e+02,-4.86653e+02,2.00000e+02,-7.54666e+02,
2.05000e+02,-5.62570e+02,2.05000e+02,-7.73168e+02,
2.10000e+02,-6.82241e+02,2.10000e+02,-8.13239e+02,
2.15000e+02,-8.26595e+02,2.15000e+02,-9.18762e+02,
2.20000e+02,-7.01611e+02,2.20000e+02,-9.54760e+02,
2.25000e+02,-9.50044e+02,2.25000e+02,-9.71807e+02,
2.30000e+02,-8.92068e+02,2.30000e+02,-9.83470e+02,
2.35000e+02,-9.95691e+02,2.35000e+02,-1.11307e+03,
2.40000e+02,-9.41550e+02,2.40000e+02,-1.44835e+03,
2.45000e+02,-9.29845e+02,2.45000e+02,-1.47225e+03,
2.50000e+02,-8.97584e+02,2.50000e+02,-1.17751e+03,
2.55000e+02,-8.82849e+02,2.55000e+02,-1.27710e+03,
2.60000e+02,-8.49176e+02,2.60000e+02,-9.89350e+02,
2.65000e+02,-8.13258e+02,2.65000e+02,-9.59112e+02,
2.70000e+02,-5.32596e+02,2.70000e+02,-9.62573e+02,
2.75000e+02,-7.33862e+02,2.75000e+02,-1.04595e+03,
2.80000e+02,-6.14545e+02,2.80000e+02,-1.01701e+03,
2.85000e+02,-8.66474e+02,2.85000e+02,-1.01612e+03,
2.90000e+02,-6.00413e+02,2.90000e+02,-1.18635e+03,
2.95000e+02,-9.79807e+02,2.95000e+02,-1.04936e+03,
3.00000e+02,-6.19665e+02,3.00000e+02,-1.00493e+03,
3.05000e+02,-9.47345e+02,3.05000e+02,-1.22182e+03,
3.10000e+02,-7.64647e+02,3.10000e+02,-8.78471e+02,
3.15000e+02,-9.48837e+02,3.15000e+02,-8.36310e+02,
3.20000e+02,-7.77735e+02,3.20000e+02,-9.15454e+02,
3.25000e+02,-6.85278e+02,3.25000e+02,-8.74087e+02,
3.30000e+02,-7.12319e+02,3.30000e+02,-8.75435e+02,
3.35000e+02,-7.23211e+02,3.35000e+02,-9.14084e+02,
3.40000e+02,-6.86245e+02,3.40000e+02,-9.56516e+02,
3.45000e+02,-7.23707e+02,3.45000e+02,-9.27118e+02,
3.50000e+02,-6.18313e+02,3.50000e+02,-8.80758e+02,
3.55000e+02,-5.63761e+02,3.55000e+02,-9.07607e+02,
0.00000e+00,-4.08179e+02,0.00000e+00,-7.40763e+02,
5.00000e+00,-2.66117e+02,5.00000e+00,-5.84079e+02,
1.00000e+01,-1.28922e+02,1.00000e+01,-3.70718e+02,
1.50000e+01,1.72265e+01,1.50000e+01,-1.57196e+02,
2.00000e+01,1.91948e+02,2.00000e+01,3.52056e+01,
2.50000e+01,3.49483e+02,2.50000e+01,2.59847e+02,
3.00000e+01,4.92406e+02,3.00000e+01,4.84286e+02,
3.50000e+01,6.13559e+02,3.50000e+01,6.79296e+02,
4.00000e+01,6.97425e+02,4.00000e+01,8.41975e+02,
4.50000e+01,7.47218e+02,4.50000e+01,9.47408e+02,
5.00000e+01,7.90021e+02,5.00000e+01,1.01376e+03,
5.50000e+01,8.22340e+02,5.50000e+01,1.06725e+03,
6.00000e+01,9.11899e+02,6.00000e+01,1.10574e+03,
6.50000e+01,9.47500e+02,6.50000e+01,1.15859e+03,
7.00000e+01,1.03062e+03,7.00000e+01,1.26426e+03,
7.50000e+01,1.07558e+03,7.50000e+01,1.33874e+03,
8.00000e+01,1.07722e+03,8.00000e+01,1.43997e+03,
8.50000e+01,1.11382e+03,8.50000e+01,1.41521e+03,
9.00000e+01,1.02403e+03,9.00000e+01,1.36633e+03,
9.50000e+01,1.03747e+03,9.50000e+01,1.33069e+03,
1.00000e+02,9.46596e+02,1.00000e+02,1.22904e+03,
1.05000e+02,8.99566e+02,1.05000e+02,1.16320e+03,
1.10000e+02,7.96977e+02,1.10000e+02,1.03389e+03,
1.15000e+02,7.28694e+02,1.15000e+02,9.39179e+02,
1.20000e+02,6.47044e+02,1.20000e+02,8.65627e+02,
1.25000e+02,5.56560e+02,1.25000e+02,7.57194e+02,
1.30000e+02,4.95495e+02,1.30000e+02,6.45329e+02,
1.35000e+02,4.23307e+02,1.35000e+02,5.62163e+02,
1.40000e+02,3.92268e+02,1.40000e+02,5.25578e+02,
1.45000e+02,3.57075e+02,1.45000e+02,4.73835e+02,
1.50000e+02,3.27410e+02,1.50000e+02,4.04642e+02,
1.55000e+02,2.83885e+02,1.55000e+02,2.92224e+02,
1.60000e+02,2.04132e+02,1.60000e+02,1.63527e+02,
1.65000e+02,1.19199e+02,1.65000e+02,3.13923e+01,
1.70000e+02,2.88967e+01,1.70000e+02,-1.05103e+02,
1.75000e+02,-6.16993e+01,1.75000e+02,-2.72622e+02,
1.80000e+02,-1.81486e+02,1.80000e+02,-4.35934e+02,
1.85000e+02,-2.97772e+02,1.85000e+02,-5.36488e+02,
1.90000e+02,-3.63853e+02,1.90000e+02,-6.30289e+02,
1.95000e+02,-4.45935e+02,1.95000e+02,-6.98431e+02,
2.00000e+02,-4.84177e+02,2.00000e+02,-7.96483e+02,
2.05000e+02,-5.57753e+02,2.05000e+02,-7.51573e+02,
2.10000e+02,-6.51321e+02,2.10000e+02,-8.00880e+02,
2.15000e+02,-7.82668e+02,2.15000e+02,-9.19935e+02,
2.20000e+02,-5.82788e+02,2.20000e+02,-9.41501e+02,
2.25000e+02,-9.07684e+02,2.25000e+02,-1.01205e+03,
2.30000e+02,-1.07461e+03,2.30000e+02,-8.99561e+02,
2.35000e+02,-1.00687e+03,2.35000e+02,-1.02890e+03,
2.40000e+02,-1.11598e+03,2.40000e+02,-1.23025e+03,
2.45000e+02,-1.05499e+03,2.45000e+02,-1.11517e+03,
2.50000e+02,-1.04435e+03,2.50000e+02,-1.30146e+03,
2.55000e+02,-9.76915e+02,2.55000e+02,-1.16245e+03,
2.60000e+02,-9.66280e+02,2.60000e+02,-1.06517e+03,
2.65000e+02,-9.15244e+02,2.65000e+02,-1.31880e+03,
2.70000e+02,-8.88684e+02,2.70000e+02,-1.37473e+03,
