Export File Created with QBlade v0.96 64bit on 09.07.2020 at 19:00:53
_TSR4.5 solidity=0.10,_TSR4.5 solidity=0.10,_TSR4.5 solidity=0.10 ua,_TSR4.5 solidity=0.10 ua,_TSR4.5 solidity=0.14 6panel,_TSR4.5 solidity=0.14 6panel,_TSR4.5 solidity=0.14 6panel UAVL,_TSR4.5 solidity=0.14 6panel UAVL,_TSR4.5 solidity=0.14 ua 4-2,_TSR4.5 solidity=0.14 ua 4-2,
Azimuthal Position Blade 1 [deg],Total Tangential Load Blade 1 [m],Azimuthal Position Blade 1 [deg],Total Tangential Load Blade 1 [m],Azimuthal Position Blade 1 [deg],Total Tangential Load Blade 1 [m],Azimuthal Position Blade 1 [deg],Total Tangential Load Blade 1 [m],Azimuthal Position Blade 1 [deg],Total Tangential Load Blade 1 [m],
3.55000e+02,-8.73435e+00,3.55000e+02,-8.32243e+00,3.55000e+02,-1.31960e+01,3.55000e+02,-1.22225e+01,3.55000e+02,-1.06466e+01,
0.00000e+00,-1.70903e+01,0.00000e+00,-1.72921e+01,0.00000e+00,-2.31024e+01,0.00000e+00,-2.26825e+01,0.00000e+00,-2.19952e+01,
5.00000e+00,-2.16390e+01,5.00000e+00,-2.12020e+01,5.00000e+00,-3.06065e+01,5.00000e+00,-2.98588e+01,5.00000e+00,-2.89695e+01,
1.00000e+01,-2.21663e+01,1.00000e+01,-2.20685e+01,1.00000e+01,-3.36268e+01,1.00000e+01,-3.31420e+01,1.00000e+01,-3.30313e+01,
1.50000e+01,-1.88882e+01,1.50000e+01,-1.97210e+01,1.50000e+01,-3.16501e+01,1.50000e+01,-3.17031e+01,1.50000e+01,-3.19769e+01,
2.00000e+01,-1.06101e+01,2.00000e+01,-1.23524e+01,2.00000e+01,-2.53575e+01,2.00000e+01,-2.60348e+01,2.00000e+01,-2.61866e+01,
2.50000e+01,7.70255e-01,2.50000e+01,-2.05755e+00,2.50000e+01,-1.28471e+01,2.50000e+01,-1.40787e+01,2.50000e+01,-1.30178e+01,
3.00000e+01,1.51753e+01,3.00000e+01,1.11551e+01,3.00000e+01,4.67077e+00,3.00000e+01,2.75676e+00,3.00000e+01,4.29547e+00,
3.50000e+01,3.05657e+01,3.50000e+01,2.55743e+01,3.50000e+01,2.51045e+01,3.50000e+01,2.25870e+01,3.50000e+01,2.45672e+01,
4.00000e+01,4.45597e+01,4.00000e+01,3.93889e+01,4.00000e+01,4.61049e+01,4.00000e+01,4.32389e+01,4.00000e+01,4.57331e+01,
4.50000e+01,5.84970e+01,4.50000e+01,5.23267e+01,4.50000e+01,6.46981e+01,4.50000e+01,6.19318e+01,4.50000e+01,6.45376e+01,
5.00000e+01,7.21565e+01,5.00000e+01,6.57487e+01,5.00000e+01,8.22851e+01,5.00000e+01,7.98287e+01,5.00000e+01,8.23855e+01,
5.50000e+01,8.43844e+01,5.50000e+01,7.76179e+01,5.50000e+01,9.91434e+01,5.50000e+01,9.65774e+01,5.50000e+01,9.95811e+01,
6.00000e+01,9.54763e+01,6.00000e+01,9.86816e+01,6.00000e+01,1.14188e+02,6.00000e+01,1.11805e+02,6.00000e+01,1.14880e+02,
6.50000e+01,1.04790e+02,6.50000e+01,1.08844e+02,6.50000e+01,1.27108e+02,6.50000e+01,1.30017e+02,6.50000e+01,1.34638e+02,
7.00000e+01,1.12466e+02,7.00000e+01,1.30662e+02,7.00000e+01,1.37725e+02,7.00000e+01,1.54345e+02,7.00000e+01,1.57467e+02,
7.50000e+01,1.18481e+02,7.50000e+01,1.38215e+02,7.50000e+01,1.46135e+02,7.50000e+01,1.70363e+02,7.50000e+01,1.80105e+02,
8.00000e+01,1.22676e+02,8.00000e+01,1.46818e+02,8.00000e+01,1.51908e+02,8.00000e+01,1.96192e+02,8.00000e+01,1.97236e+02,
8.50000e+01,1.24997e+02,8.50000e+01,1.49849e+02,8.50000e+01,1.55183e+02,8.50000e+01,1.96972e+02,8.50000e+01,1.98122e+02,
9.00000e+01,1.25439e+02,9.00000e+01,1.47921e+02,9.00000e+01,1.55837e+02,9.00000e+01,2.01365e+02,9.00000e+01,1.97000e+02,
9.50000e+01,1.23906e+02,9.50000e+01,1.44418e+02,9.50000e+01,1.53999e+02,9.50000e+01,1.97438e+02,9.50000e+01,1.97914e+02,
1.00000e+02,1.20573e+02,1.00000e+02,1.36903e+02,1.00000e+02,1.49765e+02,1.00000e+02,1.91759e+02,1.00000e+02,1.77908e+02,
1.05000e+02,1.15554e+02,1.05000e+02,1.26291e+02,1.05000e+02,1.43248e+02,1.05000e+02,1.65594e+02,1.05000e+02,1.75769e+02,
1.10000e+02,1.09002e+02,1.10000e+02,1.13106e+02,1.10000e+02,1.34688e+02,1.10000e+02,1.64877e+02,1.10000e+02,1.44703e+02,
1.15000e+02,1.01082e+02,1.15000e+02,1.02254e+02,1.15000e+02,1.24313e+02,1.15000e+02,1.33734e+02,1.15000e+02,1.40753e+02,
1.20000e+02,9.19680e+01,1.20000e+02,8.86052e+01,1.20000e+02,1.12424e+02,1.20000e+02,1.20978e+02,1.20000e+02,1.16779e+02,
1.25000e+02,8.20380e+01,1.25000e+02,7.15325e+01,1.25000e+02,9.92849e+01,1.25000e+02,9.60947e+01,1.25000e+02,1.01053e+02,
1.30000e+02,7.14300e+01,1.30000e+02,6.14942e+01,1.30000e+02,8.52274e+01,1.30000e+02,7.71212e+01,1.30000e+02,7.67484e+01,
1.35000e+02,6.02817e+01,1.35000e+02,4.68119e+01,1.35000e+02,7.05373e+01,1.35000e+02,5.96816e+01,1.35000e+02,6.21831e+01,
1.40000e+02,4.89321e+01,1.40000e+02,3.88285e+01,1.40000e+02,5.53600e+01,1.40000e+02,4.93884e+01,1.40000e+02,5.02978e+01,
1.45000e+02,3.73814e+01,1.45000e+02,2.93647e+01,1.45000e+02,4.03072e+01,1.45000e+02,3.65927e+01,1.45000e+02,3.75849e+01,
1.50000e+02,2.61845e+01,1.50000e+02,2.15409e+01,1.50000e+02,2.50039e+01,1.50000e+02,2.37593e+01,1.50000e+02,2.47096e+01,
1.55000e+02,1.51904e+01,1.55000e+02,1.30634e+01,1.55000e+02,9.98150e+00,1.55000e+02,9.78502e+00,1.55000e+02,1.05037e+01,
1.60000e+02,4.07103e+00,1.60000e+02,3.75998e+00,1.60000e+02,-2.71659e+00,1.60000e+02,-2.17554e+00,1.60000e+02,-1.67790e+00,
1.65000e+02,-3.91781e+00,1.65000e+02,-3.11630e+00,1.65000e+02,-1.10660e+01,1.65000e+02,-1.05546e+01,1.65000e+02,-1.02381e+01,
1.70000e+02,-8.47574e+00,1.70000e+02,-7.85540e+00,1.70000e+02,-1.48136e+01,1.70000e+02,-1.47915e+01,1.70000e+02,-1.45421e+01,
1.75000e+02,-9.56284e+00,1.75000e+02,-9.77443e+00,1.75000e+02,-1.35795e+01,1.75000e+02,-1.42279e+01,1.75000e+02,-1.43444e+01,
1.80000e+02,-6.26971e+00,1.80000e+02,-8.16352e+00,1.80000e+02,-5.09890e+00,1.80000e+02,-8.00475e+00,1.80000e+02,-8.26134e+00,
1.85000e+02,5.66717e-01,1.85000e+02,-2.49547e+00,1.85000e+02,7.30538e+00,1.85000e+02,2.44727e+00,1.85000e+02,2.36740e+00,
1.90000e+02,9.77844e+00,1.90000e+02,4.12705e+00,1.90000e+02,1.80196e+01,1.90000e+02,1.54961e+01,1.90000e+02,1.47994e+01,
1.95000e+02,2.13240e+01,1.95000e+02,1.67799e+01,1.95000e+02,2.61340e+01,1.95000e+02,2.66828e+01,1.95000e+02,2.50031e+01,
2.00000e+02,2.82812e+01,2.00000e+02,2.41040e+01,2.00000e+02,3.08537e+01,2.00000e+02,4.01842e+01,2.00000e+02,3.43625e+01,
2.05000e+02,3.25381e+01,2.05000e+02,3.42016e+01,2.05000e+02,3.01297e+01,2.05000e+02,2.91928e+01,2.05000e+02,3.55834e+01,
2.10000e+02,3.47039e+01,2.10000e+02,3.85005e+01,2.10000e+02,2.58952e+01,2.10000e+02,3.30999e+01,2.10000e+02,3.30119e+01,
2.15000e+02,3.53100e+01,2.15000e+02,4.58327e+01,2.15000e+02,3.60538e+01,2.15000e+02,5.13198e+01,2.15000e+02,4.60154e+01,
2.20000e+02,4.68263e+01,2.20000e+02,6.50468e+01,2.20000e+02,4.67615e+01,2.20000e+02,7.05141e+01,2.20000e+02,7.32141e+01,
2.25000e+02,5.71569e+01,2.25000e+02,7.84972e+01,2.25000e+02,4.70038e+01,2.25000e+02,6.88615e+01,2.25000e+02,8.00293e+01,
2.30000e+02,5.98587e+01,2.30000e+02,9.66051e+01,2.30000e+02,4.37047e+01,2.30000e+02,7.70667e+01,2.30000e+02,9.26377e+01,
2.35000e+02,6.10634e+01,2.35000e+02,1.06256e+02,2.35000e+02,3.92377e+01,2.35000e+02,7.94242e+01,2.35000e+02,7.25609e+01,
2.40000e+02,6.57967e+01,2.40000e+02,1.09182e+02,2.40000e+02,4.54126e+01,2.40000e+02,9.05510e+01,2.40000e+02,1.02976e+02,
2.45000e+02,5.93176e+01,2.45000e+02,1.08222e+02,2.45000e+02,6.25688e+01,2.45000e+02,7.42100e+01,2.45000e+02,1.20690e+02,
2.50000e+02,3.49026e+01,2.50000e+02,1.08580e+02,2.50000e+02,7.62361e+01,2.50000e+02,6.70718e+01,2.50000e+02,2.26177e+02,
2.55000e+02,4.50462e+01,2.55000e+02,1.05748e+02,2.55000e+02,8.72424e+01,2.55000e+02,7.58270e+01,2.55000e+02,8.11499e+01,
2.60000e+02,5.33031e+01,2.60000e+02,1.03199e+02,2.60000e+02,9.62131e+01,2.60000e+02,9.31917e+01,2.60000e+02,1.78278e+02,
2.65000e+02,5.61847e+01,2.65000e+02,1.00559e+02,2.65000e+02,1.03535e+02,2.65000e+02,1.01040e+02,2.65000e+02,1.08157e+02,
2.70000e+02,6.31874e+01,2.70000e+02,7.08043e+01,2.70000e+02,1.05166e+02,2.70000e+02,1.31062e+02,2.70000e+02,8.24470e+01,
2.75000e+02,6.97100e+01,2.75000e+02,1.45639e+02,2.75000e+02,1.00024e+02,2.75000e+02,2.09759e+02,2.75000e+02,5.16037e+01,
2.80000e+02,7.37385e+01,2.80000e+02,1.70914e+02,2.80000e+02,8.92614e+01,2.80000e+02,8.98898e+01,2.80000e+02,1.89861e+01,
2.85000e+02,7.33377e+01,2.85000e+02,1.28104e+02,2.85000e+02,7.72097e+01,2.85000e+02,3.46449e+01,2.85000e+02,2.26237e+01,
2.90000e+02,7.05222e+01,2.90000e+02,1.13225e+02,2.90000e+02,7.05246e+01,2.90000e+02,4.13613e+01,2.90000e+02,5.26486e+01,
2.95000e+02,7.06717e+01,2.95000e+02,2.00310e+01,2.95000e+02,5.65875e+01,2.95000e+02,4.10832e+01,2.95000e+02,7.11228e+01,
3.00000e+02,5.31411e+01,3.00000e+02,3.11570e+01,3.00000e+02,6.11863e+01,3.00000e+02,4.30567e+01,3.00000e+02,6.06027e+01,
3.05000e+02,4.35437e+01,3.05000e+02,5.85865e+01,3.05000e+02,4.79423e+01,3.05000e+02,5.50276e+01,3.05000e+02,4.14223e+01,
3.10000e+02,5.33198e+01,3.10000e+02,4.70667e+01,3.10000e+02,2.11423e+01,3.10000e+02,-1.07011e+00,3.10000e+02,1.62961e+01,
3.15000e+02,5.29732e+01,3.15000e+02,2.43736e+01,3.15000e+02,3.27598e+01,3.15000e+02,1.15109e+01,3.15000e+02,2.94402e+01,
3.20000e+02,2.85094e+01,3.20000e+02,1.21324e+01,3.20000e+02,3.19386e+01,3.20000e+02,2.31983e+01,3.20000e+02,4.02000e+01,
3.25000e+02,2.47321e+01,3.25000e+02,1.57779e+01,3.25000e+02,1.34150e+01,3.25000e+02,9.51784e+00,3.25000e+02,1.73726e+01,
3.30000e+02,2.77149e+01,3.30000e+02,3.02359e+01,3.30000e+02,4.30203e+00,3.30000e+02,-2.94352e+00,3.30000e+02,4.72271e+00,
3.35000e+02,2.07109e+01,3.35000e+02,1.09853e+01,3.35000e+02,1.31248e+01,3.35000e+02,7.47796e+00,3.35000e+02,6.86312e+00,
3.40000e+02,1.26087e+01,3.40000e+02,6.43296e+00,3.40000e+02,4.87300e+00,3.40000e+02,8.75210e-01,3.40000e+02,5.13269e+00,
3.45000e+02,1.14108e+01,3.45000e+02,1.36817e+00,3.45000e+02,1.22996e+00,3.45000e+02,-4.49021e+00,3.45000e+02,1.06301e+00,
3.50000e+02,-2.71083e+00,3.50000e+02,-8.58688e-01,3.50000e+02,-6.78396e+00,3.50000e+02,-9.87801e+00,3.50000e+02,-5.34407e+00,
3.55000e+02,-8.53459e+00,3.55000e+02,-1.06182e+01,3.55000e+02,-1.32724e+01,3.55000e+02,-1.35633e+01,3.55000e+02,-9.75592e+00,
0.00000e+00,-1.69311e+01,0.00000e+00,-1.72402e+01,0.00000e+00,-2.33033e+01,0.00000e+00,-2.39466e+01,0.00000e+00,-2.12433e+01,
5.00000e+00,-2.15736e+01,5.00000e+00,-2.15868e+01,5.00000e+00,-3.06796e+01,5.00000e+00,-3.05140e+01,5.00000e+00,-2.76957e+01,
1.00000e+01,-2.21777e+01,1.00000e+01,-2.19756e+01,1.00000e+01,-3.36597e+01,1.00000e+01,-3.32904e+01,1.00000e+01,-3.28559e+01,
1.50000e+01,-1.90027e+01,1.50000e+01,-1.92718e+01,1.50000e+01,-3.16098e+01,1.50000e+01,-3.13369e+01,1.50000e+01,-3.10073e+01,
2.00000e+01,-1.08105e+01,2.00000e+01,-1.20819e+01,2.00000e+01,-2.51800e+01,2.00000e+01,-2.50605e+01,2.00000e+01,-2.54678e+01,
2.50000e+01,5.44089e-01,2.50000e+01,-2.12296e+00,2.50000e+01,-1.26749e+01,2.50000e+01,-1.26496e+01,2.50000e+01,-1.18144e+01,
3.00000e+01,1.49135e+01,3.00000e+01,1.05738e+01,3.00000e+01,4.10685e+00,3.00000e+01,3.91218e+00,3.00000e+01,5.07586e+00,
3.50000e+01,3.03184e+01,3.50000e+01,2.47235e+01,3.50000e+01,2.40015e+01,3.50000e+01,2.32752e+01,3.50000e+01,2.53470e+01,
4.00000e+01,4.42933e+01,4.00000e+01,3.83851e+01,4.00000e+01,4.49799e+01,4.00000e+01,4.38856e+01,4.00000e+01,4.62461e+01,
4.50000e+01,5.81926e+01,4.50000e+01,5.12672e+01,4.50000e+01,6.38606e+01,4.50000e+01,6.26812e+01,4.50000e+01,6.47488e+01,
5.00000e+01,7.18446e+01,5.00000e+01,6.45018e+01,5.00000e+01,8.16219e+01,5.00000e+01,8.03743e+01,5.00000e+01,8.25508e+01,
5.50000e+01,8.40725e+01,5.50000e+01,7.64979e+01,5.50000e+01,9.85415e+01,5.50000e+01,9.71814e+01,5.50000e+01,1.00288e+02,
6.00000e+01,9.50705e+01,6.00000e+01,9.62483e+01,6.00000e+01,1.13659e+02,6.00000e+01,1.12340e+02,6.00000e+01,1.15579e+02,
6.50000e+01,1.04444e+02,6.50000e+01,1.07944e+02,6.50000e+01,1.26611e+02,6.50000e+01,1.31043e+02,6.50000e+01,1.35803e+02,
7.00000e+01,1.12134e+02,7.00000e+01,1.26237e+02,7.00000e+01,1.37254e+02,7.00000e+01,1.55190e+02,7.00000e+01,1.57724e+02,
7.50000e+01,1.18190e+02,7.50000e+01,1.37918e+02,7.50000e+01,1.45571e+02,7.50000e+01,1.71622e+02,7.50000e+01,1.82189e+02,
8.00000e+01,1.22383e+02,8.00000e+01,1.40936e+02,8.00000e+01,1.51470e+02,8.00000e+01,1.95651e+02,8.00000e+01,1.96838e+02,
8.50000e+01,1.24761e+02,8.50000e+01,1.53769e+02,8.50000e+01,1.54705e+02,8.50000e+01,1.97774e+02,8.50000e+01,1.98401e+02,
9.00000e+01,1.25181e+02,9.00000e+01,1.37319e+02,9.00000e+01,1.55362e+02,9.00000e+01,2.00203e+02,9.00000e+01,1.97202e+02,
9.50000e+01,1.23670e+02,9.50000e+01,1.50754e+02,9.50000e+01,1.53472e+02,9.50000e+01,1.97023e+02,9.50000e+01,1.96886e+02,
1.00000e+02,1.20328e+02,1.00000e+02,1.30410e+02,1.00000e+02,1.49267e+02,1.00000e+02,1.89653e+02,1.00000e+02,1.78324e+02,
1.05000e+02,1.15313e+02,1.05000e+02,1.30107e+02,1.05000e+02,1.42791e+02,1.05000e+02,1.67086e+02,1.05000e+02,1.73392e+02,
1.10000e+02,1.08768e+02,1.10000e+02,1.12571e+02,1.10000e+02,1.34279e+02,1.10000e+02,1.61919e+02,1.10000e+02,1.46767e+02,
1.15000e+02,1.00836e+02,1.15000e+02,1.03406e+02,1.15000e+02,1.23951e+02,1.15000e+02,1.34860e+02,1.15000e+02,1.37833e+02,
1.20000e+02,9.17476e+01,1.20000e+02,8.75174e+01,1.20000e+02,1.12128e+02,1.20000e+02,1.19820e+02,1.20000e+02,1.17232e+02,
1.25000e+02,8.18391e+01,1.25000e+02,7.25355e+01,1.25000e+02,9.91150e+01,1.25000e+02,9.52631e+01,1.25000e+02,9.93922e+01,
1.30000e+02,7.11984e+01,1.30000e+02,6.12214e+01,1.30000e+02,8.50813e+01,1.30000e+02,7.71306e+01,1.30000e+02,7.59181e+01,
1.35000e+02,6.01082e+01,1.35000e+02,4.68750e+01,1.35000e+02,7.03253e+01,1.35000e+02,5.96736e+01,1.35000e+02,6.05672e+01,
1.40000e+02,4.86158e+01,1.40000e+02,3.84777e+01,1.40000e+02,5.52033e+01,1.40000e+02,4.94381e+01,1.40000e+02,4.97883e+01,
1.45000e+02,3.71522e+01,1.45000e+02,2.93520e+01,1.45000e+02,4.01385e+01,1.45000e+02,3.66391e+01,1.45000e+02,3.72674e+01,
1.50000e+02,2.60751e+01,1.50000e+02,2.14713e+01,1.50000e+02,2.47388e+01,1.50000e+02,2.39976e+01,1.50000e+02,2.46246e+01,
1.55000e+02,1.50950e+01,1.55000e+02,1.31365e+01,1.55000e+02,9.69498e+00,1.55000e+02,1.00757e+01,1.55000e+02,1.03731e+01,
1.60000e+02,4.00419e+00,1.60000e+02,3.92092e+00,1.60000e+02,-2.76946e+00,1.60000e+02,-1.85951e+00,1.60000e+02,-1.65662e+00,
1.65000e+02,-3.95720e+00,1.65000e+02,-2.95062e+00,1.65000e+02,-1.11326e+01,1.65000e+02,-1.02829e+01,1.65000e+02,-1.02495e+01,
1.70000e+02,-8.49957e+00,1.70000e+02,-7.71974e+00,1.70000e+02,-1.48567e+01,1.70000e+02,-1.46651e+01,1.70000e+02,-1.46180e+01,
1.75000e+02,-9.56771e+00,1.75000e+02,-9.72126e+00,1.75000e+02,-1.35719e+01,1.75000e+02,-1.44635e+01,1.75000e+02,-1.42035e+01,
1.80000e+02,-6.16655e+00,1.80000e+02,-8.69520e+00,1.80000e+02,-5.04953e+00,1.80000e+02,-8.64988e+00,1.80000e+02,-7.94643e+00,
1.85000e+02,7.24076e-01,1.85000e+02,-4.05465e+00,1.85000e+02,7.30589e+00,1.85000e+02,1.61267e+00,1.85000e+02,3.17959e+00,
1.90000e+02,1.01517e+01,1.90000e+02,8.49302e-01,1.90000e+02,1.80406e+01,1.90000e+02,1.46540e+01,1.90000e+02,1.63068e+01,
1.95000e+02,2.16223e+01,1.95000e+02,8.55017e+00,1.95000e+02,2.61734e+01,1.95000e+02,2.59942e+01,1.95000e+02,2.72789e+01,
2.00000e+02,2.80372e+01,2.00000e+02,2.76665e+01,2.00000e+02,3.10074e+01,2.00000e+02,3.87967e+01,2.00000e+02,3.98463e+01,
2.05000e+02,3.18993e+01,2.05000e+02,4.70312e+01,2.05000e+02,2.98968e+01,2.05000e+02,2.63107e+01,2.05000e+02,3.21770e+01,
2.10000e+02,3.27953e+01,2.10000e+02,6.92138e+01,2.10000e+02,2.55948e+01,2.10000e+02,2.45160e+01,2.10000e+02,2.97446e+01,
2.15000e+02,3.09255e+01,2.15000e+02,8.28823e+01,2.15000e+02,3.56185e+01,2.15000e+02,4.06300e+01,2.15000e+02,5.51346e+01,
2.20000e+02,4.22584e+01,2.20000e+02,7.07393e+01,2.20000e+02,4.52163e+01,2.20000e+02,4.96064e+01,2.20000e+02,8.27232e+01,
2.25000e+02,5.62332e+01,2.25000e+02,1.14005e+02,2.25000e+02,4.42125e+01,2.25000e+02,6.24926e+01,2.25000e+02,8.38036e+01,
2.30000e+02,6.17019e+01,2.30000e+02,8.68855e+01,2.30000e+02,3.88254e+01,2.30000e+02,6.33676e+01,2.30000e+02,8.88183e+01,
2.35000e+02,6.12961e+01,2.35000e+02,1.05751e+02,2.35000e+02,3.36357e+01,2.35000e+02,6.96375e+01,2.35000e+02,8.42843e+01,
2.40000e+02,6.39203e+01,2.40000e+02,9.85056e+01,2.40000e+02,4.07504e+01,2.40000e+02,7.52013e+01,2.40000e+02,1.00497e+02,
2.45000e+02,5.94913e+01,2.45000e+02,1.06427e+02,2.45000e+02,5.84134e+01,2.45000e+02,7.76443e+01,2.45000e+02,1.03223e+02,
2.50000e+02,3.23235e+01,2.50000e+02,1.07370e+02,2.50000e+02,6.97620e+01,2.50000e+02,5.71634e+01,2.50000e+02,1.36508e+02,
2.55000e+02,4.32261e+01,2.55000e+02,1.06625e+02,2.55000e+02,7.44673e+01,2.55000e+02,6.57959e+01,2.55000e+02,1.47658e+02,
2.60000e+02,5.23694e+01,2.60000e+02,1.13583e+02,2.60000e+02,7.33995e+01,2.60000e+02,5.83213e+01,2.60000e+02,1.32507e+02,
2.65000e+02,5.44514e+01,2.65000e+02,1.23476e+02,2.65000e+02,7.04460e+01,2.65000e+02,4.86475e+01,2.65000e+02,1.07100e+02,
2.70000e+02,6.20091e+01,2.70000e+02,1.23117e+02,2.70000e+02,6.92746e+01,2.70000e+02,2.42291e+01,2.70000e+02,7.42614e+01,
2.75000e+02,7.00458e+01,2.75000e+02,9.38286e+01,2.75000e+02,7.13601e+01,2.75000e+02,1.27555e+01,2.75000e+02,3.84611e+01,
2.80000e+02,7.78394e+01,2.80000e+02,1.26530e+02,2.80000e+02,7.55759e+01,2.80000e+02,1.57966e+01,2.80000e+02,2.43210e+01,
2.85000e+02,7.97615e+01,2.85000e+02,2.93789e+01,2.85000e+02,7.25249e+01,2.85000e+02,6.31893e+01,2.85000e+02,3.87891e+01,
2.90000e+02,7.62819e+01,2.90000e+02,3.64820e+01,2.90000e+02,6.59326e+01,2.90000e+02,8.37685e+01,2.90000e+02,6.58671e+01,
2.95000e+02,6.97711e+01,2.95000e+02,3.22520e+01,2.95000e+02,4.42961e+01,2.95000e+02,1.05154e+02,2.95000e+02,6.96473e+01,
3.00000e+02,5.49560e+01,3.00000e+02,8.25107e+01,3.00000e+02,4.79492e+01,3.00000e+02,9.45689e+01,3.00000e+02,6.83615e+01,
3.05000e+02,4.36812e+01,3.05000e+02,6.69806e+01,3.05000e+02,5.40572e+01,3.05000e+02,7.46656e+01,3.05000e+02,5.15785e+01,
3.10000e+02,5.16153e+01,3.10000e+02,5.05152e+01,3.10000e+02,2.89458e+01,3.10000e+02,2.72501e+01,3.10000e+02,1.30405e+01,
3.15000e+02,5.24584e+01,3.15000e+02,5.07310e+01,3.15000e+02,2.02357e+01,3.15000e+02,2.84859e+01,3.15000e+02,2.05913e+01,
3.20000e+02,2.89054e+01,3.20000e+02,1.49806e+01,3.20000e+02,2.40526e+01,3.20000e+02,2.57780e+01,3.20000e+02,3.35114e+01,
3.25000e+02,2.45134e+01,3.25000e+02,2.32067e+01,3.25000e+02,7.66518e+00,3.25000e+02,8.82886e+00,3.25000e+02,1.82430e+01,
3.30000e+02,2.82384e+01,3.30000e+02,2.17752e+01,3.30000e+02,8.70697e-01,3.30000e+02,3.51539e+00,3.30000e+02,1.08065e+01,
3.35000e+02,2.07636e+01,3.35000e+02,1.96272e+01,3.35000e+02,1.49519e+01,3.35000e+02,1.61631e+01,3.35000e+02,8.59600e+00,
3.40000e+02,1.22189e+01,3.40000e+02,9.09098e+00,3.40000e+02,6.17629e+00,3.40000e+02,5.98539e+00,3.40000e+02,3.38098e+00,
3.45000e+02,1.10337e+01,3.45000e+02,8.43695e+00,3.45000e+02,2.22079e+00,3.45000e+02,3.50406e+00,3.45000e+02,-3.14268e+00,
3.50000e+02,-1.44704e+00,3.50000e+02,-3.19119e+00,3.50000e+02,-7.14299e+00,3.50000e+02,-4.81040e+00,3.50000e+02,-8.32788e+00,
3.55000e+02,-7.97383e+00,3.55000e+02,-8.98806e+00,3.55000e+02,-1.30938e+01,3.55000e+02,-1.27238e+01,3.55000e+02,-1.07532e+01,
0.00000e+00,-1.65366e+01,0.00000e+00,-1.72617e+01,0.00000e+00,-2.32100e+01,0.00000e+00,-2.23872e+01,0.00000e+00,-2.18063e+01,
5.00000e+00,-2.14628e+01,5.00000e+00,-2.14951e+01,5.00000e+00,-3.05547e+01,5.00000e+00,-2.99836e+01,5.00000e+00,-2.76403e+01,
1.00000e+01,-2.22136e+01,1.00000e+01,-2.19972e+01,1.00000e+01,-3.36620e+01,1.00000e+01,-3.32161e+01,1.00000e+01,-3.28294e+01,
1.50000e+01,-1.91323e+01,1.50000e+01,-1.92174e+01,1.50000e+01,-3.17315e+01,1.50000e+01,-3.16755e+01,1.50000e+01,-3.09203e+01,
2.00000e+01,-1.08850e+01,2.00000e+01,-1.21285e+01,2.00000e+01,-2.54618e+01,2.00000e+01,-2.59049e+01,2.00000e+01,-2.52665e+01,
2.50000e+01,4.46623e-01,2.50000e+01,-1.56907e+00,2.50000e+01,-1.32204e+01,2.50000e+01,-1.39575e+01,2.50000e+01,-1.15615e+01,
3.00000e+01,1.48300e+01,3.00000e+01,1.12578e+01,3.00000e+01,3.52710e+00,3.00000e+01,2.93045e+00,3.00000e+01,5.54281e+00,
3.50000e+01,3.02762e+01,3.50000e+01,2.55865e+01,3.50000e+01,2.36211e+01,3.50000e+01,2.26665e+01,3.50000e+01,2.59336e+01,
4.00000e+01,4.42566e+01,4.00000e+01,3.91527e+01,4.00000e+01,4.47969e+01,4.00000e+01,4.33347e+01,4.00000e+01,4.66907e+01,
4.50000e+01,5.81701e+01,4.50000e+01,5.20349e+01,4.50000e+01,6.36546e+01,4.50000e+01,6.18880e+01,4.50000e+01,6.56501e+01,
5.00000e+01,7.18372e+01,5.00000e+01,6.52126e+01,5.00000e+01,8.13711e+01,5.00000e+01,7.98805e+01,5.00000e+01,8.27719e+01,
5.50000e+01,8.40056e+01,5.50000e+01,7.70412e+01,5.50000e+01,9.81806e+01,5.50000e+01,9.66296e+01,5.50000e+01,1.00771e+02,
6.00000e+01,9.51758e+01,6.00000e+01,9.74904e+01,6.00000e+01,1.13214e+02,6.00000e+01,1.11713e+02,6.00000e+01,1.15864e+02,
6.50000e+01,1.04516e+02,6.50000e+01,1.08516e+02,6.50000e+01,1.26099e+02,6.50000e+01,1.29114e+02,6.50000e+01,1.36641e+02,
7.00000e+01,1.12222e+02,7.00000e+01,1.28188e+02,7.00000e+01,1.36707e+02,7.00000e+01,1.54356e+02,7.00000e+01,1.57752e+02,
7.50000e+01,1.18316e+02,7.50000e+01,1.37757e+02,7.50000e+01,1.45127e+02,7.50000e+01,1.68796e+02,7.50000e+01,1.83308e+02,
8.00000e+01,1.22522e+02,8.00000e+01,1.43128e+02,8.00000e+01,1.50926e+02,8.00000e+01,1.95370e+02,8.00000e+01,1.97197e+02,
8.50000e+01,1.24881e+02,8.50000e+01,1.51383e+02,8.50000e+01,1.54182e+02,8.50000e+01,1.96565e+02,8.50000e+01,1.98324e+02,
9.00000e+01,1.25320e+02,9.00000e+01,1.41537e+02,9.00000e+01,1.54804e+02,9.00000e+01,1.99778e+02,9.00000e+01,1.97312e+02,
9.50000e+01,1.23796e+02,9.50000e+01,1.47456e+02,9.50000e+01,1.52968e+02,9.50000e+01,1.96792e+02,9.50000e+01,1.97825e+02,
