Export File Created with QBlade v0.96 64bit on 09.07.2020 at 18:18:56
_TSR4.5 solidity=0.10 ua,_TSR4.5 solidity=0.10 ua,_TSR4.5 solidity=0.14 ua 4-2,_TSR4.5 solidity=0.14 ua 4-2,
Azimuthal Position Blade 1 [deg],Total Tangential Load Blade 1 [m],Azimuthal Position Blade 1 [deg],Total Tangential Load Blade 1 [m],
6.00000e+01,9.62483e+01,6.00000e+01,1.15579e+02,
6.50000e+01,1.07944e+02,6.50000e+01,1.35803e+02,
7.00000e+01,1.26237e+02,7.00000e+01,1.57724e+02,
7.50000e+01,1.37918e+02,7.50000e+01,1.82189e+02,
8.00000e+01,1.40936e+02,8.00000e+01,1.96838e+02,
8.50000e+01,1.53769e+02,8.50000e+01,1.98401e+02,
9.00000e+01,1.37319e+02,9.00000e+01,1.97202e+02,
9.50000e+01,1.50754e+02,9.50000e+01,1.96886e+02,
1.00000e+02,1.30410e+02,1.00000e+02,1.78324e+02,
1.05000e+02,1.30107e+02,1.05000e+02,1.73392e+02,
1.10000e+02,1.12571e+02,1.10000e+02,1.46767e+02,
1.15000e+02,1.03406e+02,1.15000e+02,1.37833e+02,
1.20000e+02,8.75174e+01,1.20000e+02,1.17232e+02,
1.25000e+02,7.25355e+01,1.25000e+02,9.93922e+01,
1.30000e+02,6.12214e+01,1.30000e+02,7.59181e+01,
1.35000e+02,4.68750e+01,1.35000e+02,6.05672e+01,
1.40000e+02,3.84777e+01,1.40000e+02,4.97883e+01,
1.45000e+02,2.93520e+01,1.45000e+02,3.72674e+01,
1.50000e+02,2.14713e+01,1.50000e+02,2.46246e+01,
1.55000e+02,1.31365e+01,1.55000e+02,1.03731e+01,
1.60000e+02,3.92092e+00,1.60000e+02,-1.65662e+00,
1.65000e+02,-2.95062e+00,1.65000e+02,-1.02495e+01,
1.70000e+02,-7.71974e+00,1.70000e+02,-1.46180e+01,
1.75000e+02,-9.72126e+00,1.75000e+02,-1.42035e+01,
1.80000e+02,-8.69520e+00,1.80000e+02,-7.94643e+00,
1.85000e+02,-4.05465e+00,1.85000e+02,3.17959e+00,
1.90000e+02,8.49302e-01,1.90000e+02,1.63068e+01,
1.95000e+02,8.55017e+00,1.95000e+02,2.72789e+01,
2.00000e+02,2.76665e+01,2.00000e+02,3.98463e+01,
2.05000e+02,4.70312e+01,2.05000e+02,3.21770e+01,
2.10000e+02,6.92138e+01,2.10000e+02,2.97446e+01,
2.15000e+02,8.28823e+01,2.15000e+02,5.51346e+01,
2.20000e+02,7.07393e+01,2.20000e+02,8.27232e+01,
2.25000e+02,1.14005e+02,2.25000e+02,8.38036e+01,
2.30000e+02,8.68855e+01,2.30000e+02,8.88183e+01,
2.35000e+02,1.05751e+02,2.35000e+02,8.42843e+01,
2.40000e+02,9.85056e+01,2.40000e+02,1.00497e+02,
2.45000e+02,1.06427e+02,2.45000e+02,1.03223e+02,
2.50000e+02,1.07370e+02,2.50000e+02,1.36508e+02,
2.55000e+02,1.06625e+02,2.55000e+02,1.47658e+02,
2.60000e+02,1.13583e+02,2.60000e+02,1.32507e+02,
2.65000e+02,1.23476e+02,2.65000e+02,1.07100e+02,
2.70000e+02,1.23117e+02,2.70000e+02,7.42614e+01,
2.75000e+02,9.38286e+01,2.75000e+02,3.84611e+01,
2.80000e+02,1.26530e+02,2.80000e+02,2.43210e+01,
2.85000e+02,2.93789e+01,2.85000e+02,3.87891e+01,
2.90000e+02,3.64820e+01,2.90000e+02,6.58671e+01,
2.95000e+02,3.22520e+01,2.95000e+02,6.96473e+01,
3.00000e+02,8.25107e+01,3.00000e+02,6.83615e+01,
3.05000e+02,6.69806e+01,3.05000e+02,5.15785e+01,
3.10000e+02,5.05152e+01,3.10000e+02,1.30405e+01,
3.15000e+02,5.07310e+01,3.15000e+02,2.05913e+01,
3.20000e+02,1.49806e+01,3.20000e+02,3.35114e+01,
3.25000e+02,2.32067e+01,3.25000e+02,1.82430e+01,
3.30000e+02,2.17752e+01,3.30000e+02,1.08065e+01,
3.35000e+02,1.96272e+01,3.35000e+02,8.59600e+00,
3.40000e+02,9.09098e+00,3.40000e+02,3.38098e+00,
3.45000e+02,8.43695e+00,3.45000e+02,-3.14268e+00,
3.50000e+02,-3.19119e+00,3.50000e+02,-8.32788e+00,
3.55000e+02,-8.98806e+00,3.55000e+02,-1.07532e+01,
0.00000e+00,-1.72617e+01,0.00000e+00,-2.18063e+01,
5.00000e+00,-2.14951e+01,5.00000e+00,-2.76403e+01,
1.00000e+01,-2.19972e+01,1.00000e+01,-3.28294e+01,
1.50000e+01,-1.92174e+01,1.50000e+01,-3.09203e+01,
2.00000e+01,-1.21285e+01,2.00000e+01,-2.52665e+01,
2.50000e+01,-1.56907e+00,2.50000e+01,-1.15615e+01,
3.00000e+01,1.12578e+01,3.00000e+01,5.54281e+00,
3.50000e+01,2.55865e+01,3.50000e+01,2.59336e+01,
4.00000e+01,3.91527e+01,4.00000e+01,4.66907e+01,
4.50000e+01,5.20349e+01,4.50000e+01,6.56501e+01,
5.00000e+01,6.52126e+01,5.00000e+01,8.27719e+01,
5.50000e+01,7.70412e+01,5.50000e+01,1.00771e+02,
6.00000e+01,9.74904e+01,6.00000e+01,1.15864e+02,
6.50000e+01,1.08516e+02,6.50000e+01,1.36641e+02,
7.00000e+01,1.28188e+02,7.00000e+01,1.57752e+02,
7.50000e+01,1.37757e+02,7.50000e+01,1.83308e+02,
8.00000e+01,1.43128e+02,8.00000e+01,1.97197e+02,
8.50000e+01,1.51383e+02,8.50000e+01,1.98324e+02,
9.00000e+01,1.41537e+02,9.00000e+01,1.97312e+02,
9.50000e+01,1.47456e+02,9.50000e+01,1.97825e+02,
1.00000e+02,1.33811e+02,1.00000e+02,1.76893e+02,
1.05000e+02,1.27897e+02,1.05000e+02,1.75825e+02,
1.10000e+02,1.12383e+02,1.10000e+02,1.42432e+02,
1.15000e+02,1.02346e+02,1.15000e+02,1.40709e+02,
1.20000e+02,8.80927e+01,1.20000e+02,1.15048e+02,
1.25000e+02,7.10395e+01,1.25000e+02,9.90047e+01,
1.30000e+02,6.14079e+01,1.30000e+02,7.61455e+01,
1.35000e+02,4.67170e+01,1.35000e+02,6.07483e+01,
1.40000e+02,3.87489e+01,1.40000e+02,5.02809e+01,
1.45000e+02,2.94392e+01,1.45000e+02,3.77553e+01,
1.50000e+02,2.16285e+01,1.50000e+02,2.50440e+01,
1.55000e+02,1.31188e+01,1.55000e+02,1.09047e+01,
1.60000e+02,3.81163e+00,1.60000e+02,-1.33420e+00,
1.65000e+02,-3.04678e+00,1.65000e+02,-1.00132e+01,
1.70000e+02,-7.80305e+00,1.70000e+02,-1.45242e+01,
1.75000e+02,-9.76452e+00,1.75000e+02,-1.44583e+01,
1.80000e+02,-8.24487e+00,1.80000e+02,-7.93250e+00,
1.85000e+02,-2.80854e+00,1.85000e+02,3.46510e+00,
1.90000e+02,3.83648e+00,1.90000e+02,1.61473e+01,
1.95000e+02,1.67223e+01,1.95000e+02,2.59108e+01,
2.00000e+02,2.49709e+01,2.00000e+02,3.40993e+01,
2.05000e+02,3.64257e+01,2.05000e+02,3.76710e+01,
2.10000e+02,5.26048e+01,2.10000e+02,4.04031e+01,
2.15000e+02,8.08991e+01,2.15000e+02,5.78734e+01,
2.20000e+02,4.80474e+01,2.20000e+02,8.16054e+01,
2.25000e+02,1.08017e+02,2.25000e+02,8.26756e+01,
2.30000e+02,7.41894e+01,2.30000e+02,8.82445e+01,
2.35000e+02,1.18572e+02,2.35000e+02,7.34833e+01,
2.40000e+02,1.02171e+02,2.40000e+02,7.78344e+01,
2.45000e+02,1.13389e+02,2.45000e+02,1.07095e+02,
2.50000e+02,1.06133e+02,2.50000e+02,4.90043e+01,
2.55000e+02,1.06757e+02,2.55000e+02,1.36359e+01,
2.60000e+02,1.11987e+02,2.60000e+02,1.31901e+02,
2.65000e+02,1.06973e+02,2.65000e+02,2.17536e+02,
2.70000e+02,9.51406e+01,2.70000e+02,1.47543e+02,
2.75000e+02,8.96101e+01,2.75000e+02,9.36067e+01,
2.80000e+02,1.10998e+02,2.80000e+02,5.76833e+01,
2.85000e+02,1.15831e+02,2.85000e+02,9.18886e+01,
2.90000e+02,1.09786e+02,2.90000e+02,8.86990e+01,
2.95000e+02,8.48720e+01,2.95000e+02,8.30589e+01,
3.00000e+02,4.88935e+01,3.00000e+02,7.71532e+01,
3.05000e+02,5.09520e+01,3.05000e+02,6.71555e+01,
3.10000e+02,4.67046e+01,3.10000e+02,1.98450e+01,
3.15000e+02,4.64403e+01,3.15000e+02,2.52561e+01,
3.20000e+02,2.06638e+01,3.20000e+02,3.52816e+01,
3.25000e+02,2.94055e+01,3.25000e+02,1.60997e+01,
3.30000e+02,3.00388e+01,3.30000e+02,9.32911e+00,
3.35000e+02,2.32470e+01,3.35000e+02,8.85054e+00,
3.40000e+02,1.08804e+01,3.40000e+02,1.03209e+01,
3.45000e+02,1.20117e+01,3.45000e+02,-1.86389e+00,
3.50000e+02,-5.52064e+00,3.50000e+02,-7.82677e+00,
3.55000e+02,-9.49549e+00,3.55000e+02,-7.22258e+00,
0.00000e+00,-1.80832e+01,0.00000e+00,-1.75839e+01,
5.00000e+00,-2.14688e+01,5.00000e+00,-2.65942e+01,
1.00000e+01,-2.20146e+01,1.00000e+01,-3.27466e+01,
1.50000e+01,-1.93678e+01,1.50000e+01,-3.10339e+01,
2.00000e+01,-1.18339e+01,2.00000e+01,-2.55674e+01,
2.50000e+01,-1.61493e+00,2.50000e+01,-1.23243e+01,
3.00000e+01,1.14649e+01,3.00000e+01,4.55831e+00,
3.50000e+01,2.56475e+01,3.50000e+01,2.46407e+01,
4.00000e+01,3.92377e+01,4.00000e+01,4.54220e+01,
4.50000e+01,5.21180e+01,4.50000e+01,6.41329e+01,
5.00000e+01,6.52129e+01,5.00000e+01,8.16046e+01,
5.50000e+01,7.69751e+01,5.50000e+01,9.92589e+01,
6.00000e+01,9.73849e+01,6.00000e+01,1.14305e+02,
6.50000e+01,1.08437e+02,6.50000e+01,1.33562e+02,
7.00000e+01,1.28021e+02,7.00000e+01,1.56845e+02,
7.50000e+01,1.38086e+02,7.50000e+01,1.79101e+02,
8.00000e+01,1.42960e+02,8.00000e+01,1.97180e+02,
8.50000e+01,1.51997e+02,8.50000e+01,1.97337e+02,
9.00000e+01,1.40858e+02,9.00000e+01,1.96025e+02,
9.50000e+01,1.48119e+02,9.50000e+01,1.94273e+02,
1.00000e+02,1.33248e+02,1.00000e+02,1.78427e+02,
1.05000e+02,1.28178e+02,1.05000e+02,1.70921e+02,
1.10000e+02,1.12373e+02,1.10000e+02,1.47295e+02,
1.15000e+02,1.02149e+02,1.15000e+02,1.36402e+02,
1.20000e+02,8.79175e+01,1.20000e+02,1.17585e+02,
1.25000e+02,7.18139e+01,1.25000e+02,9.87203e+01,
1.30000e+02,6.12885e+01,1.30000e+02,7.60468e+01,
1.35000e+02,4.67707e+01,1.35000e+02,6.03861e+01,
1.40000e+02,3.85673e+01,1.40000e+02,5.00532e+01,
1.45000e+02,2.94231e+01,1.45000e+02,3.73566e+01,
1.50000e+02,2.15461e+01,1.50000e+02,2.44026e+01,
1.55000e+02,1.31349e+01,1.55000e+02,1.00583e+01,
1.60000e+02,3.87705e+00,1.60000e+02,-2.01364e+00,
1.65000e+02,-3.04243e+00,1.65000e+02,-1.04209e+01,
1.70000e+02,-7.81215e+00,1.70000e+02,-1.46269e+01,
1.75000e+02,-9.76680e+00,1.75000e+02,-1.42924e+01,
1.80000e+02,-8.16564e+00,1.80000e+02,-8.15758e+00,
1.85000e+02,-2.42030e+00,1.85000e+02,2.80261e+00,
1.90000e+02,3.86496e+00,1.90000e+02,1.54758e+01,
1.95000e+02,1.59847e+01,1.95000e+02,2.56325e+01,
2.00000e+02,2.41934e+01,2.00000e+02,3.46181e+01,
2.05000e+02,3.53653e+01,2.05000e+02,3.47135e+01,
2.10000e+02,4.84006e+01,2.10000e+02,3.05129e+01,
2.15000e+02,6.81522e+01,2.15000e+02,4.49914e+01,
2.20000e+02,6.89511e+01,2.20000e+02,6.51178e+01,
2.25000e+02,8.55480e+01,2.25000e+02,7.23106e+01,
2.30000e+02,9.34306e+01,2.30000e+02,7.67309e+01,
2.35000e+02,1.07193e+02,2.35000e+02,8.28796e+01,
2.40000e+02,1.09862e+02,2.40000e+02,7.79474e+01,
2.45000e+02,1.11434e+02,2.45000e+02,5.54576e+01,
2.50000e+02,1.11270e+02,2.50000e+02,1.69848e+02,
2.55000e+02,1.13337e+02,2.55000e+02,1.23101e+02,
2.60000e+02,1.17402e+02,2.60000e+02,2.07997e+02,
2.65000e+02,4.68434e+01,2.65000e+02,1.22811e+02,
2.70000e+02,6.48253e+00,2.70000e+02,7.18156e+01,
2.75000e+02,1.86170e+02,2.75000e+02,4.56506e+01,
2.80000e+02,1.49583e+02,2.80000e+02,3.74927e+01,
2.85000e+02,1.12634e+02,2.85000e+02,7.87941e+01,
2.90000e+02,5.10393e+01,2.90000e+02,8.67585e+01,
2.95000e+02,9.11837e+01,2.95000e+02,8.32856e+01,
3.00000e+02,1.81481e+02,3.00000e+02,7.26750e+01,
3.05000e+02,9.58136e+01,3.05000e+02,5.19102e+01,
3.10000e+02,8.34971e+01,3.10000e+02,1.63976e+01,
3.15000e+02,3.81261e+01,3.15000e+02,2.24458e+01,
3.20000e+02,2.91907e+01,3.20000e+02,3.28405e+01,
3.25000e+02,2.64667e+01,3.25000e+02,1.61935e+01,
3.30000e+02,2.18094e+01,3.30000e+02,6.45803e+00,
3.35000e+02,1.88849e+01,3.35000e+02,6.43468e+00,
3.40000e+02,7.83724e+00,3.40000e+02,8.17427e+00,
3.45000e+02,1.09718e+01,3.45000e+02,-4.20514e+00,
3.50000e+02,-5.50981e+00,3.50000e+02,-9.35610e+00,
3.55000e+02,-9.13276e+00,3.55000e+02,-1.13953e+01,
0.00000e+00,-1.79118e+01,0.00000e+00,-2.21439e+01,
5.00000e+00,-2.13924e+01,5.00000e+00,-2.79910e+01,
1.00000e+01,-2.20587e+01,1.00000e+01,-3.28680e+01,
1.50000e+01,-1.94760e+01,1.50000e+01,-3.08968e+01,
2.00000e+01,-1.25594e+01,2.00000e+01,-2.53631e+01,
2.50000e+01,-2.10311e+00,2.50000e+01,-1.20736e+01,
3.00000e+01,1.06624e+01,3.00000e+01,4.60648e+00,
3.50000e+01,2.49665e+01,3.50000e+01,2.42182e+01,
4.00000e+01,3.85439e+01,4.00000e+01,4.44557e+01,
4.50000e+01,5.14431e+01,4.50000e+01,6.32192e+01,
5.00000e+01,6.48134e+01,5.00000e+01,8.07344e+01,
5.50000e+01,7.65708e+01,5.50000e+01,9.85912e+01,
6.00000e+01,9.69112e+01,6.00000e+01,1.13894e+02,
6.50000e+01,1.08270e+02,6.50000e+01,1.32163e+02,
7.00000e+01,1.27719e+02,7.00000e+01,1.56476e+02,
7.50000e+01,1.37933e+02,7.50000e+01,1.76884e+02,
8.00000e+01,1.42501e+02,8.00000e+01,1.96878e+02,
8.50000e+01,1.51904e+02,8.50000e+01,1.96863e+02,
9.00000e+01,1.40202e+02,9.00000e+01,1.95464e+02,
9.50000e+01,1.48144e+02,9.50000e+01,1.94207e+02,
1.00000e+02,1.32202e+02,1.00000e+02,1.77258e+02,
1.05000e+02,1.28776e+02,1.05000e+02,1.71988e+02,
1.10000e+02,1.12323e+02,1.10000e+02,1.44590e+02,
1.15000e+02,1.02648e+02,1.15000e+02,1.34776e+02,
1.20000e+02,8.74135e+01,1.20000e+02,1.16828e+02,
1.25000e+02,7.20861e+01,1.25000e+02,9.67111e+01,
1.30000e+02,6.10465e+01,1.30000e+02,7.54133e+01,
1.35000e+02,4.66717e+01,1.35000e+02,5.89156e+01,
1.40000e+02,3.84463e+01,1.40000e+02,4.90845e+01,
1.45000e+02,2.93215e+01,1.45000e+02,3.63720e+01,
1.50000e+02,2.14712e+01,1.50000e+02,2.34899e+01,
1.55000e+02,1.30198e+01,1.55000e+02,9.28812e+00,
1.60000e+02,3.72182e+00,1.60000e+02,-2.58571e+00,
1.65000e+02,-3.15647e+00,1.65000e+02,-1.08287e+01,
1.70000e+02,-7.86602e+00,1.70000e+02,-1.48341e+01,
1.75000e+02,-9.75722e+00,1.75000e+02,-1.39622e+01,
1.80000e+02,-8.07630e+00,1.80000e+02,-7.22833e+00,
1.85000e+02,-2.16264e+00,1.85000e+02,3.65604e+00,
1.90000e+02,4.15593e+00,1.90000e+02,1.63610e+01,
1.95000e+02,1.67987e+01,1.95000e+02,2.63368e+01,
2.00000e+02,2.51646e+01,2.00000e+02,3.44735e+01,
2.05000e+02,3.67691e+01,2.05000e+02,3.28819e+01,
2.10000e+02,5.19351e+01,2.10000e+02,3.24780e+01,
2.15000e+02,6.86279e+01,2.15000e+02,4.43632e+01,
2.20000e+02,5.13106e+01,2.20000e+02,5.27798e+01,
2.25000e+02,8.38986e+01,2.25000e+02,5.53893e+01,
2.30000e+02,7.69331e+01,2.30000e+02,5.57206e+01,
2.35000e+02,1.06252e+02,2.35000e+02,7.98681e+01,
2.40000e+02,9.79963e+01,2.40000e+02,1.32915e+02,
2.45000e+02,1.05400e+02,2.45000e+02,1.35172e+02,
2.50000e+02,1.04649e+02,2.50000e+02,9.98989e+01,
2.55000e+02,1.05387e+02,2.55000e+02,1.03292e+02,
2.60000e+02,1.00308e+02,2.60000e+02,6.07949e+01,
2.65000e+02,9.32006e+01,2.65000e+02,5.81560e+01,
2.70000e+02,3.64450e+01,2.70000e+02,5.37515e+01,
2.75000e+02,7.70785e+01,2.75000e+02,6.14866e+01,
2.80000e+02,4.58335e+01,2.80000e+02,4.86709e+01,
2.85000e+02,8.05846e+01,2.85000e+02,5.36197e+01,
2.90000e+02,3.80400e+01,2.90000e+02,7.91571e+01,
2.95000e+02,1.02972e+02,2.95000e+02,4.94498e+01,
3.00000e+02,3.35909e+01,3.00000e+02,4.51482e+01,
3.05000e+02,7.66362e+01,3.05000e+02,8.01420e+01,
3.10000e+02,4.22436e+01,3.10000e+02,3.16971e+01,
3.15000e+02,6.99831e+01,3.15000e+02,2.36413e+01,
3.20000e+02,4.69322e+01,3.20000e+02,3.15272e+01,
3.25000e+02,2.84344e+01,3.25000e+02,1.73065e+01,
3.30000e+02,2.49980e+01,3.30000e+02,8.50816e+00,
3.35000e+02,2.35249e+01,3.35000e+02,7.62978e+00,
3.40000e+02,1.25689e+01,3.40000e+02,9.76553e+00,
3.45000e+02,1.44032e+01,3.45000e+02,-1.71081e+00,
3.50000e+02,-3.26175e+00,3.50000e+02,-9.71097e+00,
3.55000e+02,-7.95318e+00,3.55000e+02,-9.70695e+00,
0.00000e+00,-1.70066e+01,0.00000e+00,-2.20046e+01,
5.00000e+00,-2.11384e+01,5.00000e+00,-2.85272e+01,
1.00000e+01,-2.21170e+01,1.00000e+01,-3.27785e+01,
1.50000e+01,-1.98080e+01,1.50000e+01,-3.18799e+01,
2.00000e+01,-1.27289e+01,2.00000e+01,-2.65774e+01,
2.50000e+01,-2.49699e+00,2.50000e+01,-1.49616e+01,
3.00000e+01,1.05619e+01,3.00000e+01,2.17292e+00,
3.50000e+01,2.49323e+01,3.50000e+01,2.21639e+01,
4.00000e+01,3.86945e+01,4.00000e+01,4.34615e+01,
4.50000e+01,5.17150e+01,4.50000e+01,6.24118e+01,
5.00000e+01,6.49477e+01,5.00000e+01,8.01000e+01,
5.50000e+01,7.67964e+01,5.50000e+01,9.76129e+01,
6.00000e+01,9.71618e+01,6.00000e+01,1.13014e+02,
6.50000e+01,1.08150e+02,6.50000e+01,1.30402e+02,
7.00000e+01,1.27772e+02,7.00000e+01,1.55637e+02,
7.50000e+01,1.38270e+02,7.50000e+01,1.73771e+02,
8.00000e+01,1.42516e+02,8.00000e+01,1.96239e+02,
8.50000e+01,1.52479e+02,8.50000e+01,1.96064e+02,
9.00000e+01,1.39780e+02,9.00000e+01,1.94801e+02,
9.50000e+01,1.48834e+02,9.50000e+01,1.93449e+02,
1.00000e+02,1.32187e+02,1.00000e+02,1.78050e+02,
1.05000e+02,1.29082e+02,1.05000e+02,1.69201e+02,
1.10000e+02,1.12316e+02,1.10000e+02,1.47472e+02,
1.15000e+02,1.02918e+02,1.15000e+02,1.32236e+02,
1.20000e+02,8.81412e+01,1.20000e+02,1.17903e+02,
1.25000e+02,7.25837e+01,1.25000e+02,9.63047e+01,
1.30000e+02,6.14350e+01,1.30000e+02,7.53563e+01,
1.35000e+02,4.71670e+01,1.35000e+02,5.90103e+01,
1.40000e+02,3.91421e+01,1.40000e+02,4.88769e+01,
1.45000e+02,2.96364e+01,1.45000e+02,3.60035e+01,
1.50000e+02,2.18683e+01,1.50000e+02,2.30052e+01,
1.55000e+02,1.33904e+01,1.55000e+02,8.71987e+00,
1.60000e+02,4.05721e+00,1.60000e+02,-3.07994e+00,
1.65000e+02,-2.93347e+00,1.65000e+02,-1.11591e+01,
1.70000e+02,-7.76472e+00,1.70000e+02,-1.49813e+01,
1.75000e+02,-9.76093e+00,1.75000e+02,-1.37855e+01,
1.80000e+02,-8.20173e+00,1.80000e+02,-6.75058e+00,
1.85000e+02,-2.38747e+00,1.85000e+02,4.26375e+00,
1.90000e+02,3.93762e+00,1.90000e+02,1.72259e+01,
1.95000e+02,1.63688e+01,1.95000e+02,2.80323e+01,
2.00000e+02,2.45890e+01,2.00000e+02,3.85528e+01,
2.05000e+02,3.57189e+01,2.05000e+02,2.76830e+01,
2.10000e+02,4.79122e+01,2.10000e+02,3.09425e+01,
2.15000e+02,6.40785e+01,2.15000e+02,4.55655e+01,
2.20000e+02,3.43740e+01,2.20000e+02,5.17813e+01,
2.25000e+02,8.72007e+01,2.25000e+02,6.04361e+01,
2.30000e+02,1.14096e+02,2.30000e+02,4.05295e+01,
2.35000e+02,1.58092e+02,2.35000e+02,5.95956e+01,
2.40000e+02,1.46243e+02,2.40000e+02,9.41447e+01,
2.45000e+02,1.32130e+02,2.45000e+02,7.55868e+01,
2.50000e+02,1.37300e+02,2.50000e+02,1.07127e+02,
2.55000e+02,1.28365e+02,2.55000e+02,8.15258e+01,
2.60000e+02,1.29286e+02,2.60000e+02,7.39909e+01,
2.65000e+02,1.15662e+02,2.65000e+02,1.08438e+02,
2.70000e+02,1.06716e+02,2.70000e+02,1.08898e+02,
